index,baseline survival
6.1927,0.8354340661547534
6.2416,0.835302938097881
6.2417,0.8351717654277386
6.2455,0.8350404660450415
6.2719,0.8349091135097677
6.2798,0.8347777580612817
6.2806,0.8346463230740936
6.2812,0.8345148604236192
6.2817,0.834383410139427
6.2846,0.8342518892088009
6.2912,0.8341203133706904
6.2972,0.8339886966051017
6.309,0.8338570896905696
6.3282,0.8337254124621456
6.3348,0.83359363662678
6.3384,0.8334618709410438
6.3391,0.8333300009889164
6.3424,0.8331981220682401
6.3457,0.8330661866945072
6.3466,0.8329341897391266
6.3511,0.832802202784456
6.3561,0.8326702254722685
6.3601,0.8325382596846818
6.3672,0.8324062582054218
6.3846,0.8322742441455215
6.3931,0.8321421254497988
6.4019,0.8320098615027862
6.4084,0.8318775564458385
6.4108,0.8317452436094593
6.4155,0.8316129297128674
6.4172,0.8314805585415025
6.4179,0.831348097579228
6.4329,0.8312156170460637
6.4503,0.8310831023844059
6.4533,0.8308181177912286
6.455,0.8306854781482199
6.4624,0.8305528038984163
6.4684,0.8304200891796435
6.4746,0.8302873349506071
6.4766,0.8301544838926221
6.4783,0.8300216182231949
6.4868,0.8298885347653908
6.4873,0.8297554676825255
6.4893,0.8296223507652832
6.4913,0.8294892215119787
6.4951,0.8293560619952374
6.4963,0.8292228305432228
6.4975,0.8290895545926924
6.5033,0.8289562194338892
6.5114,0.8288229001638654
6.5232,0.8286895917932969
6.5273,0.8285562634361996
6.535,0.8284228800234983
6.5402,0.8282894394784811
6.56,0.8281559074594779
6.5818,0.8280221914504162
6.5826,0.827888443595128
6.5846,0.8277547099553989
6.5865,0.8276209405699128
6.5869,0.8274871197789933
6.5925,0.8273533023471011
6.6005,0.827219490907617
6.6021,0.8270854707437673
6.609,0.826951457236809
6.6111,0.8268173705815131
6.6141,0.8266832413233434
6.6253,0.826549082978812
6.6303,0.8264147004511191
6.6343,0.8262802868448139
6.6486,0.8261456765651624
6.6504,0.8260110440996863
6.6608,0.8258763686968301
6.6701,0.8257416905285486
6.6704,0.82560702291508
6.673,0.8254723356884804
6.6812,0.8253375138173397
6.6843,0.8252027035989438
6.701,0.8250678273037829
6.7011,0.8249328714725948
6.7086,0.8247978954875643
6.726,0.8246629019993494
6.7393,0.8245278868226134
6.7447,0.8242577484998187
6.7581,0.8241226214833027
6.7874,0.8239874966151539
6.7914,0.8238523399442167
6.7948,0.8237171517812387
6.797,0.8235819852132209
6.8057,0.8234467466842307
6.816,0.8233114947459058
6.8262,0.8231761381450551
6.8296,0.8230407440289849
6.838,0.8229052985574421
6.84,0.8227698479948227
6.841,0.8226343830863314
6.8455,0.8224986334871993
6.8508,0.8223628630709312
6.8509,0.8222270156343563
6.8521,0.822091144239904
6.8906,0.8219552424403379
6.8998,0.8218193319617001
6.9111,0.8216832204097401
6.915,0.8215470978802379
6.9245,0.8212747995063311
6.9286,0.821138620861834
6.9361,0.8210023986660947
6.9411,0.8208660848751325
6.9465,0.8207296806502947
6.9474,0.8205932795596519
6.9552,0.8204567827861128
6.959,0.8203202880492666
6.9626,0.8201837152521342
6.9663,0.8200471615628357
6.975,0.8199105069163762
6.9794,0.8197738006020705
6.9834,0.8196370127101053
6.9856,0.8195001849578895
6.9916,0.8193633362982717
7.004,0.8192264734934498
7.0054,0.8190895976483923
7.0139,0.8189526801049685
7.0187,0.8188157751515349
7.0345,0.8186788550392196
7.0389,0.8185416578997233
7.0539,0.8184042851159458
7.0645,0.8182667013729863
7.0818,0.8181290317231739
7.0846,0.8179912916776761
7.0971,0.8178535272238209
7.0974,0.8177157279039942
7.1005,0.8175778584312366
7.1099,0.8174400053786551
7.1138,0.8173021269880163
7.1141,0.8171641631052677
7.1145,0.817026204757997
7.1227,0.816888142020032
7.1245,0.816750094898697
7.1321,0.816612055761691
7.1336,0.8164739185716888
7.1404,0.8163357787138121
7.1501,0.8161975083778236
7.1552,0.8160592398809566
7.1568,0.8159209698334684
7.1611,0.8157827174382863
7.1622,0.8156444235135911
7.171,0.8155061339534965
7.1786,0.8153678463875305
7.1834,0.8152295659456171
7.1853,0.8150912240031917
7.1903,0.8149528964594054
7.1924,0.8148145514708738
7.1975,0.8146761165358641
7.2096,0.814537636451884
7.2241,0.8143990334415466
7.2284,0.8142604351458073
7.2293,0.8141217509692537
7.2313,0.8139829419384997
7.2526,0.8138441437841563
7.2643,0.8137052899515836
7.2842,0.8135663009594769
7.2896,0.8134272434947873
7.2909,0.8132881129625916
7.2926,0.8131489286503392
7.3003,0.8130097493840573
7.3369,0.8128705820075838
7.3393,0.812731378844806
7.3401,0.8125921492429361
7.3467,0.812452834088968
7.3517,0.8123133790930189
7.3561,0.8121739060073303
7.3567,0.812034424170582
7.3577,0.811894940579618
7.3731,0.8117554733195231
7.3764,0.8116158940948964
7.3806,0.8114762970737985
7.3848,0.8113366997248491
7.3978,0.8111970792212185
7.4107,0.8110573975389475
7.414,0.8109176483170202
7.415,0.8107778318034431
7.4178,0.8106378924016996
7.4189,0.8104979538399024
7.4223,0.8103579283460124
7.4283,0.810217877694991
7.4515,0.8100778355129529
7.4519,0.809937799085043
7.4569,0.8097977774456446
7.4802,0.8096577486755107
7.4812,0.8095176701121214
7.482,0.8093775737471975
7.4839,0.8092374504611423
7.4933,0.8090973279783383
7.4986,0.8089572116906303
7.5047,0.8088171061385686
7.5131,0.8086769592850491
7.5298,0.8085367774544288
7.53,0.8083965527471557
7.534,0.8082561450333464
7.5364,0.8081156776636773
7.5662,0.80797522350417
7.5765,0.807834782389075
7.5881,0.8076943493757555
7.5956,0.8075537718673156
7.6065,0.807413193839995
7.6068,0.8072725349992858
7.6098,0.8071318040736343
7.6117,0.8069910351836852
7.6185,0.8068502247099433
7.6231,0.8067092928133514
7.6372,0.8065682343026875
7.6461,0.8064271679422874
7.648,0.806286116135493
7.6482,0.8061450659069174
7.6516,0.8060038198593447
7.6548,0.8058624218629239
7.6644,0.8057210425512034
7.6681,0.8055796020807453
7.6728,0.8054381065849342
7.6757,0.805296454036098
7.6771,0.8051547093024463
7.679,0.8050129791518663
7.684,0.8048711507102864
7.6907,0.8047292874176374
7.6949,0.8045874355639988
7.7031,0.8044455772455702
7.705,0.8043036749084777
7.7072,0.8041616789294304
7.7428,0.8040196912907036
7.745,0.803877678397002
7.7458,0.8037356550009975
7.7584,0.803593627059709
7.7746,0.8034515918776437
7.7835,0.8033094088017733
7.8094,0.8031672183330879
7.8178,0.8030250105054018
7.8292,0.8028827815477363
7.8345,0.802740543421355
7.8358,0.8025983231137156
7.8479,0.802455986822829
7.8537,0.8023136345744661
7.8551,0.8021712416186446
7.8566,0.8020288515294903
7.8612,0.8018863808166424
7.8772,0.8017437592363034
7.8819,0.8016009568606229
7.8851,0.8014580653148379
7.8955,0.8013151850081056
7.9113,0.801172308754435
7.913,0.801029353534195
7.9171,0.8008863677632038
7.9227,0.8007432961225309
7.926,0.8006001836965874
7.9316,0.8004570174482032
7.9336,0.8003137859057912
7.9352,0.8001704950192822
7.9429,0.8000271999468925
7.9441,0.7998838882436936
7.9456,0.7997405468372712
7.9484,0.7995971244648777
7.963,0.7994536377651065
7.9678,0.799310147533386
7.9713,0.7991666073456548
7.9881,0.7990230635289098
7.9958,0.7988795222913697
8.0004,0.7988795222913697
8.0011,0.7987359695268617
8.0044,0.7987359695268617
8.0088,0.7987359695268617
8.011,0.7985920633360252
8.0126,0.7985920633360252
8.0129,0.7984481274099955
8.0153,0.7983041611316526
8.0167,0.7983041611316526
8.0208,0.7981601845178317
8.0218,0.7981601845178317
8.0256,0.7981601845178317
8.0268,0.7981601845178317
8.0281,0.7981601845178317
8.0293,0.7980161264704824
8.0299,0.7978720836488246
8.0327,0.797728048896421
8.0342,0.797728048896421
8.0369,0.797728048896421
8.0473,0.797728048896421
8.0484,0.797728048896421
8.0517,0.797728048896421
8.0551,0.797728048896421
8.0565,0.7975838961368388
8.0581,0.7974397538031118
8.0583,0.7972956162300087
8.0657,0.7971514578390426
8.0698,0.7971514578390426
8.0699,0.7971514578390426
8.0708,0.7971514578390426
8.0726,0.7971514578390426
8.0749,0.7970070927619108
8.0763,0.7970070927619108
8.0776,0.7970070927619108
8.0786,0.7968625820167337
8.08,0.7968625820167337
8.0823,0.7968625820167337
8.0854,0.7967176443629431
8.0859,0.7965727221741945
8.09,0.7965727221741945
8.0923,0.7965727221741945
8.0931,0.7965727221741945
8.0935,0.796427732023678
8.0939,0.7962827218400335
8.0948,0.7962827218400335
8.1003,0.7962827218400335
8.1021,0.7961376800397473
8.1044,0.795992580896568
8.1066,0.795992580896568
8.1082,0.7958474421634406
8.1088,0.7955571985204947
8.1144,0.7955571985204947
8.115,0.7955571985204947
8.1174,0.7955571985204947
8.121,0.7955571985204947
8.1218,0.7955571985204947
8.1224,0.7955571985204947
8.1231,0.7954118118687372
8.1247,0.7954118118687372
8.1336,0.7952663944738929
8.1341,0.7952663944738929
8.1399,0.7951208982451324
8.1435,0.7949754031849176
8.1449,0.7949754031849176
8.1525,0.7949754031849176
8.1609,0.7949754031849176
8.161,0.7949754031849176
8.1616,0.7949754031849176
8.1617,0.7949754031849176
8.1643,0.7949754031849176
8.1645,0.7949754031849176
8.1646,0.7948297940426107
8.167,0.7948297940426107
8.1702,0.7948297940426107
8.1708,0.7948297940426107
8.1763,0.7948297940426107
8.1784,0.7946839855358268
8.1828,0.7946839855358268
8.1858,0.7946839855358268
8.1867,0.7946839855358268
8.1875,0.794537866739691
8.1878,0.794537866739691
8.1881,0.794537866739691
8.1883,0.794537866739691
8.1892,0.7943916196317612
8.1897,0.7943916196317612
8.1907,0.7943916196317612
8.1919,0.7943916196317612
8.1924,0.7943916196317612
8.193,0.7943916196317612
8.1959,0.7943916196317612
8.2016,0.7943916196317612
8.204,0.7943916196317612
8.2054,0.7943916196317612
8.2058,0.7942450512988832
8.2068,0.7942450512988832
8.208,0.7942450512988832
8.2104,0.7942450512988832
8.211,0.7942450512988832
8.2117,0.7942450512988832
8.2136,0.7942450512988832
8.2162,0.7942450512988832
8.2174,0.7942450512988832
8.2219,0.7942450512988832
8.2304,0.7942450512988832
8.2311,0.7942450512988832
8.2391,0.7942450512988832
8.243,0.7942450512988832
8.2452,0.7942450512988832
8.2456,0.794098073490627
8.2472,0.794098073490627
8.251,0.794098073490627
8.2537,0.7939509530568999
8.2544,0.7939509530568999
8.2598,0.7939509530568999
8.2689,0.7939509530568999
8.2696,0.7939509530568999
8.2767,0.7938037431875665
8.2827,0.7938037431875665
8.2882,0.7938037431875665
8.2888,0.7938037431875665
8.2903,0.7936563719671561
8.2946,0.7936563719671561
8.2978,0.7936563719671561
8.2982,0.7935088991712406
8.3007,0.7933614346100493
8.3034,0.7932139593067967
8.3056,0.7932139593067967
8.3063,0.793066410102502
8.3088,0.793066410102502
8.3093,0.7929187294705909
8.3095,0.7929187294705909
8.3129,0.7927709571561358
8.3227,0.7927709571561358
8.3228,0.7927709571561358
8.3235,0.7927709571561358
8.3246,0.7926229301836657
8.3292,0.7926229301836657
8.3295,0.7924748442173378
8.3298,0.7923266857866658
8.3328,0.7923266857866658
8.3331,0.7923266857866658
8.334,0.7923266857866658
8.336,0.7923266857866658
8.3382,0.7923266857866658
8.3386,0.7923266857866658
8.3387,0.7923266857866658
8.3389,0.7923266857866658
8.3486,0.7921782446069288
8.3555,0.7920297548712496
8.3556,0.7920297548712496
8.3582,0.7920297548712496
8.3584,0.7920297548712496
8.3603,0.7920297548712496
8.3609,0.7920297548712496
8.3652,0.7920297548712496
8.3664,0.7920297548712496
8.3677,0.7920297548712496
8.3679,0.7920297548712496
8.3681,0.7920297548712496
8.3708,0.7920297548712496
8.3713,0.7920297548712496
8.3751,0.7918808358621996
8.3757,0.7917318827969009
8.3774,0.7917318827969009
8.3787,0.7915828215913179
8.3808,0.7914337043233856
8.3839,0.7912845258296728
8.3867,0.7911352829266145
8.3902,0.7911352829266145
8.3917,0.7911352829266145
8.3983,0.7911352829266145
8.4001,0.7911352829266145
8.4024,0.7909857734099407
8.406,0.7908362445024839
8.4084,0.7908362445024839
8.4114,0.7908362445024839
8.4118,0.7908362445024839
8.4121,0.7908362445024839
8.4169,0.7908362445024839
8.4176,0.7908362445024839
8.4209,0.7908362445024839
8.4222,0.7906864252253839
8.4254,0.7906864252253839
8.4272,0.7906864252253839
8.4275,0.7906864252253839
8.4278,0.7905365279574199
8.4281,0.7905365279574199
8.431,0.7905365279574199
8.432,0.7905365279574199
8.4328,0.7905365279574199
8.4336,0.7903865251696919
8.4345,0.7903865251696919
8.4392,0.7903865251696919
8.4398,0.7903865251696919
8.4399,0.7903865251696919
8.4401,0.7903865251696919
8.4444,0.7903865251696919
8.4494,0.7903865251696919
8.4525,0.7903865251696919
8.4613,0.7903865251696919
8.4623,0.7903865251696919
8.4625,0.7903865251696919
8.4627,0.7903865251696919
8.4652,0.7903865251696919
8.4703,0.7903865251696919
8.4709,0.7903865251696919
8.4729,0.7903865251696919
8.4733,0.7902357191597863
8.4769,0.7902357191597863
8.4771,0.7902357191597863
8.4792,0.7900848213768377
8.4842,0.7899338218321795
8.4891,0.7897828354234732
8.4915,0.7897828354234732
8.4968,0.7897828354234732
8.4976,0.7897828354234732
8.4979,0.7897828354234732
8.5034,0.7896317630874212
8.5047,0.7896317630874212
8.507,0.7896317630874212
8.5085,0.7896317630874212
8.5096,0.7896317630874212
8.5137,0.7896317630874212
8.515,0.7896317630874212
8.5155,0.7894804565359493
8.5186,0.7894804565359493
8.5203,0.7894804565359493
8.5223,0.7894804565359493
8.5265,0.7894804565359493
8.5269,0.7894804565359493
8.5295,0.7893288837415668
8.5316,0.7893288837415668
8.5328,0.7893288837415668
8.5329,0.7893288837415668
8.5363,0.7893288837415668
8.5383,0.7893288837415668
8.5411,0.7891770773283752
8.5496,0.7891770773283752
8.5507,0.7890251244043294
8.5584,0.7890251244043294
8.5587,0.7890251244043294
8.562,0.7890251244043294
8.5635,0.7890251244043294
8.5636,0.7890251244043294
8.5654,0.7890251244043294
8.566,0.7890251244043294
8.5673,0.788872861537552
8.5679,0.7887205788755512
8.5689,0.7885682710084858
8.571,0.7884159635383454
8.5714,0.7884159635383454
8.5755,0.788263590739839
8.5843,0.788263590739839
8.5857,0.7881111126015818
8.5876,0.7881111126015818
8.5879,0.7879584721709463
8.5909,0.7879584721709463
8.5944,0.7879584721709463
8.596,0.7879584721709463
8.5965,0.7878057482902048
8.5973,0.7878057482902048
8.6059,0.7876530028673762
8.6089,0.7875002270183875
8.6173,0.787347466066997
8.6181,0.787347466066997
8.6182,0.787347466066997
8.6186,0.787347466066997
8.6204,0.787347466066997
8.626,0.787347466066997
8.6267,0.78719446079141
8.6269,0.78719446079141
8.6299,0.78719446079141
8.6368,0.78719446079141
8.6377,0.78719446079141
8.6458,0.78719446079141
8.6464,0.7870413237670736
8.6505,0.786888208896055
8.6528,0.7867351196495515
8.6562,0.7867351196495515
8.6587,0.7865820069627888
8.6599,0.7865820069627888
8.6629,0.7865820069627888
8.6636,0.7865820069627888
8.6647,0.7865820069627888
8.6649,0.786428614934498
8.6665,0.7862751694785572
8.6742,0.7861217196932642
8.6751,0.7859682377144858
8.6769,0.7858145836886097
8.6795,0.7856609439700445
8.6814,0.7856609439700445
8.6818,0.7856609439700445
8.6861,0.7856609439700445
8.6868,0.7856609439700445
8.6909,0.7856609439700445
8.6963,0.7856609439700445
8.6969,0.7855071564719419
8.6998,0.7855071564719419
8.7004,0.7855071564719419
8.7067,0.7855071564719419
8.7075,0.7855071564719419
8.709,0.7855071564719419
8.7096,0.7853532617802924
8.7109,0.7853532617802924
8.712,0.7853532617802924
8.7125,0.7853532617802924
8.7158,0.7853532617802924
8.7163,0.7851991439670974
8.7172,0.785044999997777
8.7183,0.785044999997777
8.7187,0.7848907862449094
8.72,0.7848907862449094
8.7206,0.7847365310515698
8.7259,0.7847365310515698
8.7328,0.7847365310515698
8.7345,0.7847365310515698
8.7383,0.7847365310515698
8.7407,0.7847365310515698
8.7418,0.7847365310515698
8.7432,0.7845821289484141
8.7444,0.7844275755117608
8.7484,0.7844275755117608
8.7539,0.7844275755117608
8.7547,0.7844275755117608
8.7612,0.7844275755117608
8.7647,0.7844275755117608
8.7654,0.7844275755117608
8.7686,0.7844275755117608
8.772,0.7842728116726777
8.7746,0.7842728116726777
8.7749,0.7842728116726777
8.7759,0.7842728116726777
8.776,0.7841178939171902
8.7773,0.7841178939171902
8.7813,0.7841178939171902
8.7815,0.7839627522439488
8.7831,0.7839627522439488
8.7946,0.7839627522439488
8.7947,0.783807481744181
8.7957,0.783807481744181
8.7985,0.783807481744181
8.8004,0.783807481744181
8.8039,0.783807481744181
8.8042,0.783807481744181
8.8059,0.7836520397695101
8.8062,0.7836520397695101
8.809,0.7834963551081636
8.811,0.7834963551081636
8.8113,0.7834963551081636
8.8147,0.7834963551081636
8.8193,0.7834963551081636
8.8225,0.7833405477068484
8.827,0.7833405477068484
8.8313,0.7833405477068484
8.8339,0.7833405477068484
8.8359,0.7833405477068484
8.836,0.7833405477068484
8.8368,0.7833405477068484
8.8402,0.7833405477068484
8.8414,0.7833405477068484
8.8515,0.7831846493540892
8.8552,0.7831846493540892
8.8555,0.7830285286772273
8.8614,0.7830285286772273
8.8648,0.7830285286772273
8.8688,0.7830285286772273
8.8721,0.782872287962959
8.8733,0.7827158361303779
8.8763,0.7827158361303779
8.8769,0.7827158361303779
8.8802,0.7827158361303779
8.8831,0.7827158361303779
8.8836,0.7827158361303779
8.8865,0.7827158361303779
8.8881,0.7827158361303779
8.8889,0.7827158361303779
8.8897,0.7827158361303779
8.8941,0.7825591258664908
8.8958,0.7825591258664908
8.8963,0.7824023162601521
8.9005,0.7824023162601521
8.906,0.7824023162601521
8.9062,0.7822453515360468
8.9091,0.7822453515360468
8.9101,0.7822453515360468
8.9109,0.7822453515360468
8.9128,0.7822453515360468
8.9153,0.7820881283501834
8.9155,0.7820881283501834
8.917,0.7820881283501834
8.9173,0.7820881283501834
8.918,0.7819307118274649
8.92,0.7817732862122756
8.9248,0.7816158587075293
8.9255,0.7816158587075293
8.9292,0.7816158587075293
8.9316,0.7816158587075293
8.9359,0.7814583410970513
8.936,0.7814583410970513
8.9378,0.7814583410970513
8.9423,0.7814583410970513
8.9471,0.7814583410970513
8.9479,0.7814583410970513
8.9483,0.7814583410970513
8.9495,0.7814583410970513
8.9539,0.7814583410970513
8.9549,0.7814583410970513
8.955,0.7814583410970513
8.9561,0.7813005832910613
8.9618,0.7813005832910613
8.9686,0.7813005832910613
8.9695,0.7811427324853025
8.9702,0.7811427324853025
8.9768,0.7811427324853025
8.9802,0.7811427324853025
8.9804,0.7811427324853025
8.9811,0.7811427324853025
8.991,0.7811427324853025
8.9928,0.7811427324853025
8.9961,0.7811427324853025
8.9978,0.7811427324853025
8.9983,0.7811427324853025
9.0003,0.7809845855675188
9.0033,0.78082644134772
9.0051,0.78082644134772
9.0116,0.78082644134772
9.0119,0.7806682180452946
9.0132,0.7806682180452946
9.0141,0.7806682180452946
9.0149,0.7806682180452946
9.0182,0.7805098541115518
9.0207,0.7805098541115518
9.0254,0.7803514149568648
9.0314,0.7801929844689658
9.033,0.7801929844689658
9.0336,0.7801929844689658
9.0449,0.7800345160194124
9.0462,0.7800345160194124
9.0489,0.7798759413722781
9.0497,0.7798759413722781
9.0509,0.7798759413722781
9.0532,0.7798759413722781
9.0567,0.7798759413722781
9.063,0.7798759413722781
9.0672,0.779717056618299
9.0684,0.779717056618299
9.0692,0.779717056618299
9.0731,0.7795579888744556
9.0747,0.7793988874025755
9.0753,0.7793988874025755
9.076,0.7792397234146928
9.0779,0.7792397234146928
9.0786,0.7792397234146928
9.0823,0.7792397234146928
9.0833,0.7790804351342361
9.0836,0.7787619023202216
9.0883,0.7787619023202216
9.0886,0.7787619023202216
9.0915,0.7787619023202216
9.0926,0.7786023665899484
9.095,0.7786023665899484
9.0954,0.7784428342467935
9.0976,0.7784428342467935
9.1057,0.7784428342467935
9.1059,0.7784428342467935
9.1134,0.7782831518110572
9.1153,0.7782831518110572
9.1158,0.7782831518110572
9.118,0.7781231267912939
9.12,0.7781231267912939
9.1219,0.7781231267912939
9.1227,0.7781231267912939
9.1276,0.7779627805199416
9.132,0.7779627805199416
9.1352,0.7779627805199416
9.1365,0.7779627805199416
9.1387,0.7779627805199416
9.1405,0.7779627805199416
9.1408,0.7778023555298651
9.1432,0.7778023555298651
9.1452,0.7778023555298651
9.1465,0.7778023555298651
9.1494,0.777641801235914
9.1501,0.777641801235914
9.1507,0.7774812131667396
9.1513,0.7774812131667396
9.1525,0.7773204901842754
9.158,0.7773204901842754
9.1695,0.777159745739254
9.1714,0.777159745739254
9.1738,0.777159745739254
9.1755,0.777159745739254
9.1775,0.777159745739254
9.1795,0.7769989666848
9.1831,0.7768380669313405
9.186,0.7768380669313405
9.1911,0.7768380669313405
9.1938,0.7768380669313405
9.1947,0.7768380669313405
9.1959,0.7768380669313405
9.199,0.7768380669313405
9.1993,0.7768380669313405
9.2018,0.7768380669313405
9.2047,0.7768380669313405
9.2125,0.7768380669313405
9.2184,0.7766767161507443
9.2194,0.7766767161507443
9.2204,0.7765149583369338
9.2208,0.7765149583369338
9.2246,0.7763531078246275
9.2289,0.7763531078246275
9.2294,0.7761912569259846
9.2332,0.7761912569259846
9.2344,0.7761912569259846
9.2357,0.7761912569259846
9.2377,0.7761912569259846
9.2393,0.7761912569259846
9.2413,0.7761912569259846
9.2423,0.7761912569259846
9.2431,0.7761912569259846
9.2432,0.7761912569259846
9.2437,0.7761912569259846
9.2438,0.7760289843397865
9.2479,0.7758667204585683
9.2511,0.7757044171380411
9.2512,0.7757044171380411
9.2526,0.7757044171380411
9.2527,0.7755419813859505
9.2544,0.7755419813859505
9.2561,0.7755419813859505
9.2604,0.7753795158089838
9.2606,0.7753795158089838
9.2662,0.775216918049997
9.2715,0.775216918049997
9.2738,0.7750542235860111
9.2761,0.7748913723388077
9.2767,0.7748913723388077
9.2779,0.7748913723388077
9.2784,0.7748913723388077
9.2791,0.7748913723388077
9.2804,0.7747283161866076
9.2807,0.774565251347406
9.2836,0.774402143760509
9.2842,0.774402143760509
9.2887,0.774402143760509
9.29,0.7742390015661694
9.2908,0.7742390015661694
9.2917,0.7740757268518982
9.2919,0.7740757268518982
9.296,0.7739124140889997
9.2969,0.7737490937065454
9.3006,0.7737490937065454
9.3037,0.7737490937065454
9.3083,0.773585629766832
9.3121,0.773585629766832
9.3161,0.773585629766832
9.323,0.773422063764636
9.3239,0.773422063764636
9.3358,0.773422063764636
9.3367,0.7732584768354822
9.3375,0.7732584768354822
9.3471,0.7730948806616058
9.3497,0.7730948806616058
9.3502,0.7729312149204288
9.3504,0.7729312149204288
9.3519,0.7727675072166086
9.3588,0.7726037507901966
9.3599,0.7724399641859251
9.36,0.7722761246972851
9.363,0.7722761246972851
9.3686,0.7722761246972851
9.3689,0.7722761246972851
9.369,0.7721119629523446
9.3697,0.7721119629523446
9.371,0.7721119629523446
9.3712,0.7721119629523446
9.3761,0.7719476170889052
9.3787,0.7717831458580244
9.3794,0.7716186610098554
9.3801,0.7714541976881801
9.3819,0.7714541976881801
9.3833,0.7712897090141067
9.3874,0.7712897090141067
9.3884,0.7712897090141067
9.39,0.7712897090141067
9.3933,0.7711251554164886
9.3941,0.7711251554164886
9.3952,0.7711251554164886
9.3953,0.7709605833589078
9.397,0.7709605833589078
9.3973,0.7709605833589078
9.3996,0.7709605833589078
9.4026,0.7707958457641887
9.4036,0.7707958457641887
9.4046,0.7707958457641887
9.4048,0.7707958457641887
9.4061,0.7707958457641887
9.4067,0.7706310169798348
9.4081,0.7706310169798348
9.4128,0.7706310169798348
9.4161,0.7706310169798348
9.4177,0.7706310169798348
9.42,0.7706310169798348
9.4202,0.7704660728561359
9.4233,0.7704660728561359
9.4237,0.7704660728561359
9.4258,0.7704660728561359
9.4278,0.7704660728561359
9.4284,0.7704660728561359
9.4306,0.7704660728561359
9.4395,0.7704660728561359
9.4452,0.7704660728561359
9.4463,0.7704660728561359
9.4493,0.7704660728561359
9.45,0.7704660728561359
9.4509,0.7704660728561359
9.4532,0.7704660728561359
9.4535,0.7704660728561359
9.4536,0.7704660728561359
9.4538,0.770300834426896
9.4564,0.770300834426896
9.4565,0.770300834426896
9.458,0.770300834426896
9.4582,0.7701354291620945
9.4652,0.7701354291620945
9.4669,0.7701354291620945
9.4675,0.7701354291620945
9.4692,0.7701354291620945
9.473,0.7699699721154077
9.4734,0.7699699721154077
9.4879,0.7699699721154077
9.4885,0.7699699721154077
9.4911,0.7698044781031291
9.4913,0.7698044781031291
9.4933,0.7696389390448337
9.4958,0.7696389390448337
9.4991,0.7694733939544338
9.5025,0.7693078457304955
9.5049,0.7691422644413558
9.506,0.7689766095528149
9.5084,0.7689766095528149
9.5092,0.7688108913050102
9.5101,0.7686451110206008
9.5102,0.7686451110206008
9.512,0.7686451110206008
9.514,0.7684793129495543
9.519,0.7684793129495543
9.5207,0.7683134136368852
9.5218,0.7683134136368852
9.5229,0.7681474769017048
9.5232,0.7681474769017048
9.5396,0.7681474769017048
9.5423,0.7681474769017048
9.5451,0.7679814082214519
9.5459,0.7679814082214519
9.5466,0.7679814082214519
9.5495,0.7679814082214519
9.5524,0.7679814082214519
9.5548,0.7679814082214519
9.5566,0.7679814082214519
9.5614,0.7679814082214519
9.5622,0.7679814082214519
9.5648,0.7679814082214519
9.5687,0.7679814082214519
9.5696,0.7679814082214519
9.5699,0.7679814082214519
9.5721,0.7679814082214519
9.5724,0.7678148280362758
9.5761,0.7678148280362758
9.5769,0.7676479600163937
9.5792,0.7676479600163937
9.5809,0.7676479600163937
9.5834,0.7676479600163937
9.5841,0.7674808914376912
9.5879,0.7674808914376912
9.5911,0.767313551712568
9.5946,0.767313551712568
9.5949,0.767313551712568
9.5954,0.767313551712568
9.5991,0.767313551712568
9.5994,0.7671459629846219
9.5996,0.7669783872972948
9.603,0.7668105402555901
9.6058,0.7668105402555901
9.6072,0.7666425992895474
9.6075,0.7666425992895474
9.6099,0.7666425992895474
9.6108,0.7666425992895474
9.6121,0.7666425992895474
9.6124,0.7664744707495229
9.6198,0.7663063727052667
9.6215,0.7661382307997143
9.6238,0.7661382307997143
9.625,0.7659700531806103
9.6321,0.7659700531806103
9.6353,0.7659700531806103
9.6361,0.7659700531806103
9.6415,0.7659700531806103
9.6426,0.7658017714065565
9.6429,0.7658017714065565
9.6453,0.7658017714065565
9.6478,0.7658017714065565
9.6481,0.7658017714065565
9.6518,0.7658017714065565
9.6545,0.7658017714065565
9.6579,0.7658017714065565
9.6602,0.7658017714065565
9.6628,0.7658017714065565
9.6639,0.765632983457621
9.6641,0.7654641744691519
9.665,0.7654641744691519
9.6651,0.7654641744691519
9.672,0.7654641744691519
9.6747,0.7654641744691519
9.6748,0.7654641744691519
9.6749,0.7654641744691519
9.6768,0.7654641744691519
9.6771,0.7654641744691519
9.6778,0.7654641744691519
9.683,0.7654641744691519
9.6835,0.7654641744691519
9.6836,0.7654641744691519
9.691,0.7654641744691519
9.6962,0.7654641744691519
9.6966,0.7654641744691519
9.6978,0.76529511835542
9.6985,0.76529511835542
9.7017,0.76529511835542
9.7033,0.7651260191194628
9.7083,0.7651260191194628
9.7087,0.7649569208234401
9.7115,0.7649569208234401
9.7133,0.7649569208234401
9.7145,0.7649569208234401
9.7215,0.7649569208234401
9.7256,0.7649569208234401
9.7293,0.7649569208234401
9.7341,0.7649569208234401
9.7349,0.7649569208234401
9.738,0.7649569208234401
9.7413,0.7649569208234401
9.7424,0.764787336041872
9.7439,0.764787336041872
9.7502,0.764787336041872
9.7546,0.7646176126976812
9.757,0.7644476399449458
9.7591,0.7644476399449458
9.7594,0.7644476399449458
9.7603,0.7644476399449458
9.7608,0.7644476399449458
