customer_id,Scenario_Name,Scenario_Type,Baseline_Partial_Hazard,Scenario_Partial_Hazard,Partial_Hazard_Delta,Relative_Partial_Hazard_Change
CUST-0001774,Onboarding Completion Improvement,IMPROVEMENT,9.960371606329597,6.8358209928956395,-3.124550613433957,-0.3136981969074702
CUST-0001776,Onboarding Completion Improvement,IMPROVEMENT,4.573750083340605,3.0955694659474715,-1.4781806173931336,-0.32318788531477666
CUST-0001779,Onboarding Completion Improvement,IMPROVEMENT,9.022115413845697,6.151021878627488,-2.8710935352182085,-0.31822842022305703
CUST-0001780,Onboarding Completion Improvement,IMPROVEMENT,18.795315198271414,12.857653151595242,-5.937662046676172,-0.3159118101526838
CUST-0001786,Onboarding Completion Improvement,IMPROVEMENT,4.542220608791131,3.1060173908093627,-1.436203217981768,-0.3161896661738761
CUST-0001787,Onboarding Completion Improvement,IMPROVEMENT,2.825873690551524,2.035598846123699,-0.7902748444278251,-0.2796568180206199
CUST-0001790,Onboarding Completion Improvement,IMPROVEMENT,11.84147262943853,7.7440011992837325,-4.097471430154797,-0.34602718415007483
CUST-0001792,Onboarding Completion Improvement,IMPROVEMENT,4.7670866326076755,3.23259940812825,-1.5344872244794256,-0.3218920365288255
CUST-0001796,Onboarding Completion Improvement,IMPROVEMENT,3.7624050958576465,2.4951448757124064,-1.26726022014524,-0.33682184343745314
CUST-0001798,Onboarding Completion Improvement,IMPROVEMENT,5.159543704851781,3.5961489982656327,-1.563394706586148,-0.30301026525194635
CUST-0001799,Onboarding Completion Improvement,IMPROVEMENT,3.32785948300147,2.3943397211795174,-0.9335197618219526,-0.28051658027940246
CUST-0001801,Onboarding Completion Improvement,IMPROVEMENT,3.424687088463675,2.3258821643181116,-1.0988049241455635,-0.32084826898404045
CUST-0001802,Onboarding Completion Improvement,IMPROVEMENT,4.249334774466092,2.9148174839478753,-1.334517290518217,-0.31405322511589884
CUST-0001803,Onboarding Completion Improvement,IMPROVEMENT,4.61956397246253,3.0146507713885318,-1.6049132010739986,-0.3474165983285376
CUST-0001812,Onboarding Completion Improvement,IMPROVEMENT,7.622921842572422,5.295142954033863,-2.3277788885385595,-0.30536570315314027
CUST-0001821,Onboarding Completion Improvement,IMPROVEMENT,2.908907919729886,2.0609561539799333,-0.8479517657499529,-0.2915017556928002
CUST-0001826,Onboarding Completion Improvement,IMPROVEMENT,5.086107600566038,3.6143977011626633,-1.4717098994033746,-0.28935878179997343
CUST-0001828,Onboarding Completion Improvement,IMPROVEMENT,5.04889998630552,3.6289040156508205,-1.4199959706546998,-0.2812485837521545
CUST-0001836,Onboarding Completion Improvement,IMPROVEMENT,68.56588705578507,50.23375664592316,-18.33213040986191,-0.2673651752648796
CUST-0001838,Onboarding Completion Improvement,IMPROVEMENT,2.9084816559005184,2.031371592831846,-0.8771100630686726,-0.30156974216744836
CUST-0001843,Onboarding Completion Improvement,IMPROVEMENT,7.628124476528528,5.667158039561167,-1.960966436967361,-0.25707058701010793
CUST-0001848,Onboarding Completion Improvement,IMPROVEMENT,3.8726414163744067,2.6470759073932704,-1.2255655089811364,-0.31646759335867436
CUST-0001849,Onboarding Completion Improvement,IMPROVEMENT,5.87534357198249,3.9875972331301806,-1.8877463388523092,-0.32129973604511025
CUST-0001859,Onboarding Completion Improvement,IMPROVEMENT,3.2400555139534375,2.2942984176784553,-0.9457570962749822,-0.29189533704038056
CUST-0001867,Onboarding Completion Improvement,IMPROVEMENT,3.0732700095271017,2.1667152354762216,-0.9065547740508801,-0.29498051627112837
CUST-0001876,Onboarding Completion Improvement,IMPROVEMENT,4.296632749583155,3.0099069802219014,-1.286725769361254,-0.29947306282718433
CUST-0001879,Onboarding Completion Improvement,IMPROVEMENT,5.984951302366767,4.196069310127574,-1.788881992239193,-0.29889666629898465
CUST-0001881,Onboarding Completion Improvement,IMPROVEMENT,20.928348852401825,15.154700300050571,-5.773648552351254,-0.2758769262243374
CUST-0001882,Onboarding Completion Improvement,IMPROVEMENT,4.977407222527684,3.5997015976106432,-1.3777056249170405,-0.2767918242014762
CUST-0001886,Onboarding Completion Improvement,IMPROVEMENT,52.585813207815754,39.47747727793136,-13.108335929884397,-0.24927513962903067
CUST-0001887,Onboarding Completion Improvement,IMPROVEMENT,2.928843227417293,1.8968970342288507,-1.0319461931884424,-0.35233917047121405
CUST-0001892,Onboarding Completion Improvement,IMPROVEMENT,3.10643272998642,2.2050709438029816,-0.9013617861834384,-0.2901597634748649
CUST-0001894,Onboarding Completion Improvement,IMPROVEMENT,4.898565826128617,3.4496183590881295,-1.4489474670404872,-0.29579013908762847
CUST-0001897,Onboarding Completion Improvement,IMPROVEMENT,2.9041410157001226,2.0289636649307035,-0.8751773507694192,-0.30135497761235047
CUST-0001899,Onboarding Completion Improvement,IMPROVEMENT,9.824985393300029,7.054501474609372,-2.7704839186906565,-0.2819835152711716
CUST-0001900,Onboarding Completion Improvement,IMPROVEMENT,9.93270270116096,7.053200724395681,-2.8795019767652787,-0.28990115413690126
CUST-0001910,Onboarding Completion Improvement,IMPROVEMENT,6.927950537921788,4.831490572627101,-2.096459965294687,-0.30260896838382634
CUST-0001919,Onboarding Completion Improvement,IMPROVEMENT,2.552810608932202,1.728844254750894,-0.823966354181308,-0.32276830537223417
CUST-0001931,Onboarding Completion Improvement,IMPROVEMENT,4.3227761148157295,3.0086848206480306,-1.314091294167699,-0.3039924482010135
CUST-0001944,Onboarding Completion Improvement,IMPROVEMENT,5.217179055811801,3.5959036678786904,-1.6212753879331108,-0.3107570912535678
CUST-0001952,Onboarding Completion Improvement,IMPROVEMENT,8.357108430585669,6.006132108632874,-2.3509763219527944,-0.2813145648976625
CUST-0001955,Onboarding Completion Improvement,IMPROVEMENT,5.0401854176663194,3.806097608464649,-1.2340878092016703,-0.2448496844731302
CUST-0001960,Onboarding Completion Improvement,IMPROVEMENT,8.819795305767615,6.187154799583464,-2.632640506184151,-0.2984922455584159
CUST-0001961,Onboarding Completion Improvement,IMPROVEMENT,9.678647765027183,6.604906265781987,-3.0737414992451955,-0.31757964272156386
CUST-0001966,Onboarding Completion Improvement,IMPROVEMENT,6.827603124650936,4.746303363445856,-2.08129976120508,-0.3048360783728898
CUST-0001971,Onboarding Completion Improvement,IMPROVEMENT,22.4931816909832,16.701410268975383,-5.791771422007816,-0.2574900919566018
CUST-0001973,Onboarding Completion Improvement,IMPROVEMENT,4.460907717997266,3.327903958695116,-1.13300375930215,-0.2539850252295321
CUST-0001975,Onboarding Completion Improvement,IMPROVEMENT,3.060440627181661,2.052190804851512,-1.008249822330149,-0.3294459671510241
CUST-0001980,Onboarding Completion Improvement,IMPROVEMENT,10.426591742331196,7.230314655905079,-3.196277086426117,-0.3065505167378394
CUST-0001983,Onboarding Completion Improvement,IMPROVEMENT,4.547206807744079,3.1552104798872307,-1.3919963278568481,-0.3061211831153625
CUST-0001991,Onboarding Completion Improvement,IMPROVEMENT,4.9851399525904805,3.3556970619910578,-1.6294428905994227,-0.32686000916638225
CUST-0001992,Onboarding Completion Improvement,IMPROVEMENT,3.2916542055421014,2.2665612971281495,-1.025092908413952,-0.3114218093407323
CUST-0001993,Onboarding Completion Improvement,IMPROVEMENT,10.75460912028239,7.785375664556253,-2.9692334557261377,-0.2760893885140265
CUST-0001994,Onboarding Completion Improvement,IMPROVEMENT,8.293651367714022,5.5757182835066175,-2.717933084207404,-0.32771248316367896
CUST-0001997,Onboarding Completion Improvement,IMPROVEMENT,13.191759292806383,9.118764784867775,-4.072994507938608,-0.3087529432226419
CUST-0001998,Onboarding Completion Improvement,IMPROVEMENT,24.68800523856217,16.764382882164238,-7.9236223563979316,-0.32095028657971086
CUST-0002002,Onboarding Completion Improvement,IMPROVEMENT,5.8760418271031005,4.133291463414837,-1.7427503636882635,-0.2965857655488206
CUST-0002003,Onboarding Completion Improvement,IMPROVEMENT,9.578337857054308,6.638212429050383,-2.940125428003925,-0.3069557027411144
CUST-0002005,Onboarding Completion Improvement,IMPROVEMENT,13.150273849837044,9.535738917140142,-3.614534932696902,-0.2748638525684918
CUST-0002007,Onboarding Completion Improvement,IMPROVEMENT,4.759392437748883,3.2824773879112206,-1.4769150498376629,-0.3103158794226727
CUST-0002014,Onboarding Completion Improvement,IMPROVEMENT,40.83884675351379,29.588963503958915,-11.249883249554877,-0.2754701502090514
CUST-0002016,Onboarding Completion Improvement,IMPROVEMENT,4.203155430562895,2.907735042669832,-1.2954203878930635,-0.3082018757796873
CUST-0002020,Onboarding Completion Improvement,IMPROVEMENT,4.416675328644447,3.028992537498302,-1.3876827911461453,-0.3141917138772455
CUST-0002023,Onboarding Completion Improvement,IMPROVEMENT,2.8184000927576736,1.9021975263128157,-0.9162025664448579,-0.3250789583775511
CUST-0002025,Onboarding Completion Improvement,IMPROVEMENT,7.393941381771686,5.518746380371189,-1.8751950014004972,-0.25361237053128705
CUST-0002026,Onboarding Completion Improvement,IMPROVEMENT,3.396128248489358,2.3316055330258134,-1.0645227154635446,-0.3134518597573746
CUST-0002027,Onboarding Completion Improvement,IMPROVEMENT,20.859936101372625,14.682845568758163,-6.1770905326144625,-0.29612221737381056
CUST-0002029,Onboarding Completion Improvement,IMPROVEMENT,9.984288181327774,6.768549994636051,-3.2157381866917225,-0.3220798647124059
CUST-0002031,Onboarding Completion Improvement,IMPROVEMENT,17.523059880164656,12.71755562390407,-4.805504256260585,-0.27423887660740165
CUST-0002032,Onboarding Completion Improvement,IMPROVEMENT,8.201536581277376,5.835391638521698,-2.3661449427556773,-0.2885001998475698
CUST-0002038,Onboarding Completion Improvement,IMPROVEMENT,5.287125137251485,3.8213879647502647,-1.4657371725012207,-0.27722763022461483
CUST-0002041,Onboarding Completion Improvement,IMPROVEMENT,2.8740233162297395,2.0485246228761933,-0.8254986933535462,-0.28722755612034107
CUST-0002047,Onboarding Completion Improvement,IMPROVEMENT,3.769376677691328,2.6371370014727917,-1.132239676218536,-0.3003784904065389
CUST-0002050,Onboarding Completion Improvement,IMPROVEMENT,23.838011467140646,17.83862343645461,-5.999388030686035,-0.25167317496074926
CUST-0002058,Onboarding Completion Improvement,IMPROVEMENT,19.07906852494218,13.732680833610717,-5.346387691331463,-0.28022267881380575
CUST-0002059,Onboarding Completion Improvement,IMPROVEMENT,2.8298943270016212,1.8269571692941287,-1.0029371577074926,-0.35440798906796706
CUST-0002063,Onboarding Completion Improvement,IMPROVEMENT,8.586642942652158,6.068498536906279,-2.518144405745879,-0.29326296930754864
CUST-0002067,Onboarding Completion Improvement,IMPROVEMENT,3.0991566967276456,2.1127531379146425,-0.9864035588130031,-0.3182812795024312
CUST-0002072,Onboarding Completion Improvement,IMPROVEMENT,9.143090149674885,6.693095047431381,-2.449995102243504,-0.267961385279639
CUST-0002073,Onboarding Completion Improvement,IMPROVEMENT,7.117300093311774,4.661939960228867,-2.4553601330829062,-0.3449847696305854
CUST-0002080,Onboarding Completion Improvement,IMPROVEMENT,39.051496055259236,27.02394982545902,-12.027546229800215,-0.3079919451173091
CUST-0002082,Onboarding Completion Improvement,IMPROVEMENT,5.415468826829451,3.660506744674719,-1.7549620821547318,-0.32406466333261025
CUST-0002088,Onboarding Completion Improvement,IMPROVEMENT,5.958272950969165,4.298875032997418,-1.6593979179717468,-0.278503172249239
CUST-0002096,Onboarding Completion Improvement,IMPROVEMENT,2.7696692821161273,1.863035994916004,-0.9066332872001233,-0.3273435182511837
CUST-0002100,Onboarding Completion Improvement,IMPROVEMENT,3.7656538377087276,2.775246042313786,-0.9904077953949417,-0.26301084435248334
CUST-0002107,Onboarding Completion Improvement,IMPROVEMENT,20.926743569181188,15.244680546600454,-5.682063022580733,-0.2715216060156013
CUST-0002108,Onboarding Completion Improvement,IMPROVEMENT,5.41063231965019,3.585213006599742,-1.8254193130504484,-0.3373763370356805
CUST-0002112,Onboarding Completion Improvement,IMPROVEMENT,2.76308653827664,1.8507991751708532,-0.9122873631057868,-0.3301696673151569
CUST-0002115,Onboarding Completion Improvement,IMPROVEMENT,11.09228462463128,7.404544567201297,-3.6877400574299823,-0.3324599198654774
CUST-0002127,Onboarding Completion Improvement,IMPROVEMENT,2.5446251607248733,1.8137733637748004,-0.730851796950073,-0.28721393163536874
CUST-0002128,Onboarding Completion Improvement,IMPROVEMENT,8.441475213479334,6.273125730192768,-2.1683494832865664,-0.2568685482632407
CUST-0002135,Onboarding Completion Improvement,IMPROVEMENT,6.053571841064862,4.2592428981726735,-1.7943289428921885,-0.2964083007523298
CUST-0002136,Onboarding Completion Improvement,IMPROVEMENT,4.791292140114153,3.3030558933545233,-1.4882362467596293,-0.3106127122367813
CUST-0002148,Onboarding Completion Improvement,IMPROVEMENT,3.081046679800458,2.084937188843702,-0.9961094909567558,-0.32330230420957734
CUST-0002150,Onboarding Completion Improvement,IMPROVEMENT,22.863141925083596,16.269521014125853,-6.593620910957743,-0.2883952228684612
CUST-0002153,Onboarding Completion Improvement,IMPROVEMENT,5.257975461565931,3.950287623619116,-1.3076878379468155,-0.24870558021915143
CUST-0002155,Onboarding Completion Improvement,IMPROVEMENT,3.550040141519905,2.531591838051065,-1.01844830346884,-0.2868836021197226
CUST-0002157,Onboarding Completion Improvement,IMPROVEMENT,5.384478611228728,3.8145947844142327,-1.569883826814495,-0.2915572593306765
CUST-0002162,Onboarding Completion Improvement,IMPROVEMENT,22.866792845185902,16.98500141202893,-5.881791433156973,-0.25721978035915316
CUST-0002166,Onboarding Completion Improvement,IMPROVEMENT,5.435349386541579,3.8232722778958457,-1.612077108645733,-0.29659125734168684
CUST-0002167,Onboarding Completion Improvement,IMPROVEMENT,2.57171375186735,1.8127432214143875,-0.7589705304529626,-0.29512247617055576
CUST-0002168,Onboarding Completion Improvement,IMPROVEMENT,3.4950606006649827,2.2954487341425427,-1.19961186652244,-0.34323063419678546
CUST-0002170,Onboarding Completion Improvement,IMPROVEMENT,12.562891824487568,9.455544481339553,-3.1073473431480156,-0.24734331765009543
CUST-0002176,Onboarding Completion Improvement,IMPROVEMENT,15.955105341249556,11.83706188938251,-4.118043451867047,-0.2581019281157898
CUST-0002184,Onboarding Completion Improvement,IMPROVEMENT,2.5749947647227227,1.807120087560764,-0.7678746771619587,-0.2982043644056278
CUST-0002194,Onboarding Completion Improvement,IMPROVEMENT,3.639043243340043,2.4979270887828524,-1.1411161545571904,-0.31357587097806333
CUST-0002197,Onboarding Completion Improvement,IMPROVEMENT,6.283142409594832,4.355990974947796,-1.927151434647036,-0.30671777098417036
CUST-0002209,Onboarding Completion Improvement,IMPROVEMENT,6.601405407883289,4.885296723898843,-1.7161086839844453,-0.2599611109984393
CUST-0002213,Onboarding Completion Improvement,IMPROVEMENT,2.629016494602914,1.8412035969993659,-0.7878128976035483,-0.2996606903078938
CUST-0002216,Onboarding Completion Improvement,IMPROVEMENT,4.03281888098565,2.758471790587842,-1.2743470903978076,-0.3159941291701025
CUST-0002218,Onboarding Completion Improvement,IMPROVEMENT,3.103105632798332,2.116307629584562,-0.98679800321377,-0.3180033553430442
CUST-0002219,Onboarding Completion Improvement,IMPROVEMENT,7.422263782321635,5.298770746470353,-2.123493035851282,-0.28609775913772056
CUST-0002220,Onboarding Completion Improvement,IMPROVEMENT,22.75592043928338,16.58266433715128,-6.1732561021321,-0.2712813185739239
CUST-0002227,Onboarding Completion Improvement,IMPROVEMENT,2.5811704833489335,1.7637471029297942,-0.8174233804191393,-0.31668709435983294
CUST-0002230,Onboarding Completion Improvement,IMPROVEMENT,2.5474204142282786,1.7093390924684673,-0.8380813217598113,-0.32899215107126384
CUST-0002237,Onboarding Completion Improvement,IMPROVEMENT,5.030439124117836,3.2926498467492307,-1.7377892773686057,-0.34545478724451384
CUST-0002240,Onboarding Completion Improvement,IMPROVEMENT,2.8263749114967713,1.8821662753306827,-0.9442086361660886,-0.33407055529871704
CUST-0002241,Onboarding Completion Improvement,IMPROVEMENT,2.894508238268095,2.074098501498937,-0.8204097367691583,-0.28343665632820714
CUST-0002242,Onboarding Completion Improvement,IMPROVEMENT,6.199191166430344,4.3159873761550696,-1.8832037902752745,-0.30378217733841434
CUST-0002253,Onboarding Completion Improvement,IMPROVEMENT,3.1556268497057225,2.2941677997308165,-0.861459049974906,-0.2729914185054045
CUST-0002257,Onboarding Completion Improvement,IMPROVEMENT,2.6831145002514902,1.895024915759389,-0.7880895844921012,-0.29372193561558146
CUST-0002258,Onboarding Completion Improvement,IMPROVEMENT,2.5375904167150387,1.6411620497621369,-0.8964283669529018,-0.3532596754181261
CUST-0002259,Onboarding Completion Improvement,IMPROVEMENT,3.298597634415575,2.309414393818593,-0.989183240596982,-0.2998799339078042
CUST-0002263,Onboarding Completion Improvement,IMPROVEMENT,2.9550398117669268,2.0356219483908156,-0.9194178633761112,-0.3111355250494434
CUST-0002264,Onboarding Completion Improvement,IMPROVEMENT,16.19148898270485,11.848341359293162,-4.343147623411689,-0.26823645608201185
CUST-0002278,Onboarding Completion Improvement,IMPROVEMENT,8.258326259175497,6.004641879601202,-2.2536843795742953,-0.272898443200923
CUST-0002282,Onboarding Completion Improvement,IMPROVEMENT,6.621250456385098,4.703277974884253,-1.9179724815008443,-0.28966922398340605
CUST-0002283,Onboarding Completion Improvement,IMPROVEMENT,3.2891890224479043,2.287131964075523,-1.0020570583723813,-0.30465170944375314
CUST-0002285,Onboarding Completion Improvement,IMPROVEMENT,43.61681529727519,31.913577999943982,-11.703237297331206,-0.268319390527862
CUST-0002293,Onboarding Completion Improvement,IMPROVEMENT,3.8862395878495946,2.7105621043337775,-1.175677483515817,-0.3025231607417093
CUST-0002295,Onboarding Completion Improvement,IMPROVEMENT,16.042881076264038,11.734618732507375,-4.308262343756663,-0.26854667333605536
CUST-0002298,Onboarding Completion Improvement,IMPROVEMENT,3.6579068723536046,2.51874675859991,-1.1391601137536944,-0.31142403388217627
CUST-0002303,Onboarding Completion Improvement,IMPROVEMENT,16.942165166644095,11.856348950316166,-5.085816216327929,-0.3001869103685127
CUST-0002305,Onboarding Completion Improvement,IMPROVEMENT,4.007916048253071,2.866685267204142,-1.1412307810489288,-0.2847441830889539
CUST-0002310,Onboarding Completion Improvement,IMPROVEMENT,6.945098624008449,5.306615617651831,-1.6384830063566183,-0.23591932887641956
CUST-0002312,Onboarding Completion Improvement,IMPROVEMENT,8.298927369518887,5.865560370819401,-2.433366998699486,-0.2932146397180188
CUST-0002315,Onboarding Completion Improvement,IMPROVEMENT,6.823329955720086,4.687852449772291,-2.1354775059477955,-0.31296705857784246
CUST-0002321,Onboarding Completion Improvement,IMPROVEMENT,5.412700787226909,3.665859774270609,-1.7468410129562995,-0.3227300162385771
CUST-0002324,Onboarding Completion Improvement,IMPROVEMENT,12.68748763347377,9.333767660016356,-3.353719973457414,-0.26433286639107306
CUST-0002330,Onboarding Completion Improvement,IMPROVEMENT,3.8976409383389217,2.7452685788934383,-1.1523723594454833,-0.29565893258925896
CUST-0002331,Onboarding Completion Improvement,IMPROVEMENT,6.870459894026372,4.642235348381835,-2.2282245456445375,-0.3243195623020668
CUST-0002332,Onboarding Completion Improvement,IMPROVEMENT,5.533329548757222,3.8862451152654796,-1.6470844334917425,-0.29766606506595567
CUST-0002334,Onboarding Completion Improvement,IMPROVEMENT,6.331756564471988,4.58982711538674,-1.741929449085248,-0.27510998430662337
CUST-0002339,Onboarding Completion Improvement,IMPROVEMENT,2.938684920966406,1.9928116359362924,-0.9458732850301137,-0.3218695812816357
CUST-0002340,Onboarding Completion Improvement,IMPROVEMENT,3.598624333583077,2.4966388161115147,-1.1019855174715625,-0.306224105469308
CUST-0002341,Onboarding Completion Improvement,IMPROVEMENT,3.1652264940500623,2.1839946119587887,-0.9812318820912735,-0.3100036866037158
CUST-0002343,Onboarding Completion Improvement,IMPROVEMENT,2.602783296303875,1.8773362684645603,-0.7254470278393146,-0.27871971856800276
CUST-0002353,Onboarding Completion Improvement,IMPROVEMENT,6.27300816890506,4.585524257952998,-1.6874839109520616,-0.26900712792258463
CUST-0002354,Onboarding Completion Improvement,IMPROVEMENT,7.693117306714143,5.554716991012695,-2.138400315701448,-0.2779627854933612
CUST-0002357,Onboarding Completion Improvement,IMPROVEMENT,3.76832010540599,2.7776754005897315,-0.9906447048162583,-0.2628876202409372
CUST-0002358,Onboarding Completion Improvement,IMPROVEMENT,3.5487789105489296,2.5195238756770584,-1.0292550348718712,-0.2900307572873467
CUST-0002364,Onboarding Completion Improvement,IMPROVEMENT,6.0335351844553795,4.178911992499731,-1.8546231919556488,-0.3073858252677211
CUST-0002367,Onboarding Completion Improvement,IMPROVEMENT,38.21367786471746,29.464818550430607,-8.748859314286854,-0.22894575458711974
CUST-0002380,Onboarding Completion Improvement,IMPROVEMENT,6.33361150385618,4.504432316476385,-1.8291791873797951,-0.28880508162935326
CUST-0002382,Onboarding Completion Improvement,IMPROVEMENT,2.556371726899657,1.7515273656468364,-0.8048443612528204,-0.3148385474552748
CUST-0002395,Onboarding Completion Improvement,IMPROVEMENT,4.129438352527982,2.868349888781338,-1.2610884637466442,-0.3053898269178965
CUST-0002397,Onboarding Completion Improvement,IMPROVEMENT,4.576259669291879,3.084467466480129,-1.4917922028117503,-0.32598504250581284
CUST-0002398,Onboarding Completion Improvement,IMPROVEMENT,16.217272719528886,11.17576863059482,-5.041504088934065,-0.31087249848509185
CUST-0002407,Onboarding Completion Improvement,IMPROVEMENT,20.4741595955557,13.509513521181674,-6.964646074374027,-0.34016761673997276
CUST-0002409,Onboarding Completion Improvement,IMPROVEMENT,5.485934544252379,3.724884317172615,-1.7610502270797634,-0.3210118919345872
CUST-0002421,Onboarding Completion Improvement,IMPROVEMENT,5.436577980295949,3.9462869058759824,-1.4902910744199667,-0.27412300160529296
CUST-0002423,Onboarding Completion Improvement,IMPROVEMENT,4.069437421709688,2.959229669015557,-1.1102077526941314,-0.2728160277809853
CUST-0002431,Onboarding Completion Improvement,IMPROVEMENT,45.59329960812009,32.97650090155437,-12.616798706565724,-0.2767248436723955
CUST-0002432,Onboarding Completion Improvement,IMPROVEMENT,36.267213883755616,26.393563439972773,-9.873650443782843,-0.2722472830537813
CUST-0002433,Onboarding Completion Improvement,IMPROVEMENT,4.779083716586757,3.284970599266571,-1.494113117320186,-0.3126358954823433
CUST-0002435,Onboarding Completion Improvement,IMPROVEMENT,4.808140932832884,3.3929126681804678,-1.415228264652416,-0.2943400129951234
CUST-0002438,Onboarding Completion Improvement,IMPROVEMENT,3.3801467993528704,2.2764546941887294,-1.103692105164141,-0.3265219443650918
CUST-0002447,Onboarding Completion Improvement,IMPROVEMENT,22.185875533332545,16.64662583413517,-5.539249699197377,-0.2496746044966802
CUST-0002448,Onboarding Completion Improvement,IMPROVEMENT,3.3639499073314156,2.250182804297925,-1.1137671030334908,-0.33108908685178073
CUST-0002449,Onboarding Completion Improvement,IMPROVEMENT,11.597851546401815,8.216960122444934,-3.3808914239568804,-0.2915101482744697
CUST-0002451,Onboarding Completion Improvement,IMPROVEMENT,2.650883941293128,1.8126520559952932,-0.838231885297835,-0.3162084436216159
CUST-0002453,Onboarding Completion Improvement,IMPROVEMENT,3.58596851977613,2.4445817248267936,-1.1413867949493364,-0.3182924748655051
CUST-0002455,Onboarding Completion Improvement,IMPROVEMENT,13.073234996505574,9.222750721946447,-3.8504842745591272,-0.29453186419339566
CUST-0002456,Onboarding Completion Improvement,IMPROVEMENT,3.1557890852401904,2.2633247652674084,-0.892464319972782,-0.28280227095875626
CUST-0002462,Onboarding Completion Improvement,IMPROVEMENT,2.674902610806995,1.924804567345621,-0.750098043461374,-0.2804206928621883
CUST-0002469,Onboarding Completion Improvement,IMPROVEMENT,73.13928745155812,56.43550240138302,-16.7037850501751,-0.22838320733215253
CUST-0002479,Onboarding Completion Improvement,IMPROVEMENT,6.1608308782231385,4.5701044022184965,-1.590726476004642,-0.2581999907881626
CUST-0002482,Onboarding Completion Improvement,IMPROVEMENT,4.546447463031413,3.1378572229380106,-1.4085902400934023,-0.30982217468629963
CUST-0002483,Onboarding Completion Improvement,IMPROVEMENT,2.6900505252312565,1.8037586700968093,-0.8862918551344472,-0.32947033775815604
CUST-0002485,Onboarding Completion Improvement,IMPROVEMENT,9.549939872719593,7.125008112125826,-2.4249317605937666,-0.2539211547834808
CUST-0002489,Onboarding Completion Improvement,IMPROVEMENT,8.401681577163776,5.926866525185105,-2.4748150519786716,-0.2945618718406744
CUST-0002491,Onboarding Completion Improvement,IMPROVEMENT,5.246175551164818,3.613356246319719,-1.632819304845099,-0.3112399287672638
CUST-0002496,Onboarding Completion Improvement,IMPROVEMENT,3.142376699179457,2.185378656715994,-0.956998042463463,-0.30454593260997515
CUST-0002498,Onboarding Completion Improvement,IMPROVEMENT,6.4069875401284975,4.781475739139405,-1.6255118009890923,-0.253709218381981
CUST-0002500,Onboarding Completion Improvement,IMPROVEMENT,4.245404513586492,2.847341848571624,-1.398062665014868,-0.32931200325921195
CUST-0002506,Onboarding Completion Improvement,IMPROVEMENT,2.5950186330896994,1.7606581326357662,-0.8343605004539332,-0.32152389574965057
CUST-0002514,Onboarding Completion Improvement,IMPROVEMENT,2.873941791414688,1.9606952553801518,-0.9132465360345361,-0.3177679307085039
CUST-0002515,Onboarding Completion Improvement,IMPROVEMENT,2.52714862872081,1.749087834139455,-0.7780607945813551,-0.3078809001333623
CUST-0002518,Onboarding Completion Improvement,IMPROVEMENT,23.147233752479735,16.621200637440083,-6.526033115039652,-0.28193576756620115
CUST-0002519,Onboarding Completion Improvement,IMPROVEMENT,10.124123953205734,6.7243310560656155,-3.3997928971401183,-0.3358110699606357
CUST-0002521,Onboarding Completion Improvement,IMPROVEMENT,5.873664703275351,4.38273257265287,-1.4909321306224808,-0.2538333742120294
CUST-0002524,Onboarding Completion Improvement,IMPROVEMENT,7.2067530404273406,5.5518315355316945,-1.654921504895646,-0.22963482939017343
CUST-0002534,Onboarding Completion Improvement,IMPROVEMENT,2.7566580634066957,1.8845441456430359,-0.8721139177636599,-0.316366374684097
CUST-0002539,Onboarding Completion Improvement,IMPROVEMENT,3.9397348127747445,2.798007131155008,-1.1417276816197366,-0.28979810466370476
CUST-0002542,Onboarding Completion Improvement,IMPROVEMENT,5.379670267003941,3.6209865295784973,-1.7586837374254434,-0.32691292405266575
CUST-0002548,Onboarding Completion Improvement,IMPROVEMENT,12.773256908116673,8.642102463612398,-4.131154444504276,-0.3234221682239213
CUST-0002553,Onboarding Completion Improvement,IMPROVEMENT,2.6611044821237657,1.8921497942972085,-0.7689546878265572,-0.2889607277700244
CUST-0002559,Onboarding Completion Improvement,IMPROVEMENT,7.580876393882034,5.248078636739701,-2.332797757142332,-0.3077213815311593
CUST-0002561,Onboarding Completion Improvement,IMPROVEMENT,10.064795512077357,6.9354661797746795,-3.129329332302677,-0.31091832204117864
CUST-0002562,Onboarding Completion Improvement,IMPROVEMENT,19.219672426708446,13.546289686106343,-5.6733827406021025,-0.29518623494946444
CUST-0002568,Onboarding Completion Improvement,IMPROVEMENT,39.75663615783706,29.49645166949449,-10.260184488342567,-0.258074763861027
CUST-0002575,Onboarding Completion Improvement,IMPROVEMENT,30.67635815390634,22.097915934583266,-8.578442219323072,-0.2796434366910236
CUST-0002578,Onboarding Completion Improvement,IMPROVEMENT,4.487726735254024,3.188046770102511,-1.2996799651515132,-0.28960764365211417
CUST-0002585,Onboarding Completion Improvement,IMPROVEMENT,5.790029309060123,4.12047763342926,-1.6695516756308626,-0.28834943426251425
CUST-0002586,Onboarding Completion Improvement,IMPROVEMENT,6.006426878207763,4.2652475077857,-1.7411793704220626,-0.28988605134598877
CUST-0002587,Onboarding Completion Improvement,IMPROVEMENT,5.943297642511506,4.264305540087793,-1.6789921024237122,-0.2825017697942867
CUST-0002593,Onboarding Completion Improvement,IMPROVEMENT,4.579510229624185,3.3652703633387113,-1.214239866285474,-0.26514622861430315
