index,baseline cumulative hazard
6.5273,0.18807053441985133
6.535,0.18823153030627013
6.5402,0.1883926210928056
6.56,0.18855384828878805
6.5818,0.18871532368740637
6.5826,0.18887686363134823
6.5846,0.18903841250102246
6.5865,0.18920003066392685
6.5869,0.1893617370738188
6.5925,0.18952346557693558
6.6005,0.18968521299635577
6.6021,0.18984723894350533
6.609,0.19000928309739876
6.6111,0.19017144198361577
6.6141,0.19033367870430187
6.6253,0.19049597694013207
6.6303,0.1906585727929101
6.6343,0.19082123270007348
6.6486,0.19098415713109795
6.6504,0.19114713496981045
6.6608,0.19131019136470903
6.6701,0.19147327770035158
6.6704,0.19163637785317914
6.673,0.19179952837189465
6.6812,0.1919628686517953
6.6843,0.1921262214950319
6.701,0.1922896811132406
6.7011,0.19245326387001055
6.7086,0.19261689782536232
6.726,0.19278057978582105
6.7393,0.1929443148466192
6.7447,0.1932719964074293
6.7581,0.1934359476644077
6.7874,0.1935999231985274
6.7914,0.19376396422756637
6.7948,0.19392807040209833
6.797,0.19409217729110914
6.8057,0.19425639850556037
6.816,0.19442066298012173
6.8262,0.1945850815866775
6.8296,0.19474957281239821
6.838,0.19491415350744423
6.84,0.1950787674814828
6.841,0.19524342599668343
6.8455,0.19540845775772966
6.8508,0.19557354207256172
6.8509,0.19573874731752022
6.8521,0.19590400900236576
6.8906,0.19606933499435322
6.8998,0.19623469888434641
6.9111,0.1964003348331009
6.915,0.1965660115837042
6.9245,0.19689751237126207
6.9286,0.19706333985795976
6.9361,0.19722924789439739
6.9411,0.1973952950445095
6.9465,0.19756147995801407
6.9474,0.19772768867410906
6.9552,0.19789404164162153
6.959,0.19806041980424607
6.9626,0.19822692082731352
6.9663,0.19839342627669157
6.975,0.19856008258667115
6.9794,0.19872682970255892
6.9834,0.1988937041566883
6.9856,0.19906065510225684
6.9916,0.19922765944174065
7.004,0.19939470894286945
7.0054,0.19956180227459824
7.0139,0.19972897444787147
7.0187,0.19989615919650067
7.0345,0.20006339041681737
7.0389,0.200230988047965
7.0539,0.20039882839075235
7.0645,0.20056695472086908
7.0818,0.20073521432623584
7.0846,0.20090358830686925
7.0971,0.2010720204864857
7.0974,0.20124052367853434
7.1005,0.2014091410745006
7.1099,0.20157776681977163
7.1138,0.20174645200654923
7.1141,0.20191527027329775
7.1145,0.2020841102693123
7.1227,0.20225310656776066
7.1245,0.20242211231033438
7.1321,0.20259113684329394
7.1336,0.2027603100436063
7.1404,0.20292951513644222
7.1501,0.20309890872542755
7.1552,0.20326832875980042
7.1568,0.20343777940264035
7.1611,0.20360723712537684
7.1622,0.20377677448509704
7.171,0.20394633524059314
7.1786,0.20411592230613512
7.1834,0.2042855293976206
7.1853,0.20445524071285437
7.1903,0.20462496316684423
7.1924,0.2047947358409022
7.1975,0.20496464775026224
7.2096,0.2051346439635395
7.2241,0.20530482002161915
7.2284,0.2054750192544817
7.2293,0.20564535294895644
7.2313,0.2058158690486826
7.2526,0.20598640086486522
7.2643,0.2061570301926526
7.2842,0.2063278547719313
7.2896,0.2064987927151114
7.2909,0.2066698497251564
7.2926,0.20684100213872195
7.3003,0.20701217764391916
7.3369,0.20718336782824753
7.3393,0.20735463135581494
7.3401,0.20752595675633287
7.3467,0.2076974168152709
7.3517,0.20786907843053598
7.3561,0.20804079179180449
7.3567,0.2082125454203256
7.3577,0.208384330713867
7.3731,0.2085561254046995
7.3764,0.2087280875666205
7.3806,0.20890010123559344
7.3848,0.2090721449024474
7.3978,0.20924424671725944
7.4107,0.20941645358691796
7.414,0.2095887734048217
7.415,0.20976120591836997
7.4178,0.20993381976440817
7.4189,0.2101064623747966
7.4223,0.2102792420719645
7.4283,0.21045208267694937
7.4515,0.2106249427064431
7.4519,0.21079782551728507
7.4569,0.21097071995978062
7.4802,0.21114365310703212
7.4812,0.2113166776751096
7.482,0.21148975417997293
7.4839,0.21166289391278117
7.4933,0.21183606263537283
7.4986,0.21200925369243945
7.5047,0.21218246147657577
7.5131,0.2123557503397204
7.5298,0.21252911249685127
7.53,0.21270255775276306
7.534,0.2128762595185846
7.5364,0.21305006528288992
7.5662,0.21322388491117883
7.5765,0.2133977186106068
7.5881,0.21357157250269948
7.5956,0.21374563555461837
7.6065,0.21391972955240368
7.6068,0.21409395397088063
7.6098,0.21426829805879202
7.6117,0.21444271959212555
7.6185,0.2146172230920652
7.6231,0.2147919075650206
7.6372,0.21496677953670854
7.6461,0.2151416918279196
7.648,0.21531661666861715
7.6482,0.21549157015563264
7.6516,0.21566679720715518
7.6548,0.21584224352288964
7.6644,0.21601769743539873
7.6681,0.21619325805630774
7.6728,0.21636891782145348
7.6757,0.2165448034734592
7.6771,0.2167208345599578
7.679,0.2168968785235303
7.684,0.21707307560419725
7.6907,0.21724934704356308
7.6949,0.21742563534278994
7.7031,0.21760196276139088
7.705,0.2177783760057428
7.7072,0.2179549368238882
7.7428,0.21813151844798231
7.745,0.21830816267509312
7.7458,0.21848485117776145
7.7584,0.21866157656097115
7.7746,0.2188383421936508
7.7835,0.21901532318358205
7.8094,0.21919234470590612
7.8178,0.21936941918740896
7.8292,0.2195465513474758
7.8345,0.21972372631067105
7.8358,0.21990091046907673
7.8479,0.22007827056259938
7.8537,0.2202556820076295
7.8551,0.22043317567965867
7.8566,0.2206106972870147
7.8612,0.2207883509564225
7.8772,0.22096622436644747
7.8819,0.22114435496384727
7.8851,0.2213226285572544
7.8955,0.22150091991204454
7.9113,0.22167923800139666
7.913,0.221857686475124
7.9171,0.22203620494456647
7.9227,0.222214862526003
7.926,0.22239360297504235
7.9316,0.2225724426175778
7.9336,0.22275139583498307
7.9352,0.22293045524668695
7.9429,0.2231095519585787
7.9441,0.22328870154337765
7.9456,0.22346792036957508
7.9484,0.22364727257936978
7.963,0.22382673742632225
7.9678,0.224006238905434
7.9713,0.22418583512124246
7.9881,0.2243654681394592
7.9958,0.22454513020296665
8.0004,0.22454513020296665
8.0011,0.2247248389822437
8.0044,0.2247248389822437
8.0088,0.2247248389822437
8.011,0.22490502262425738
8.0126,0.22490502262425738
8.0129,0.22508527597949962
8.0153,0.22526559985285952
8.0167,0.22526559985285952
8.0208,0.22544596919791077
8.0218,0.22544596919791077
8.0256,0.22544596919791077
8.0268,0.22544596919791077
8.0281,0.22544596919791077
8.0293,0.22562647312689244
8.0299,0.22580699056055176
8.0327,0.22598753047134382
8.0342,0.22598753047134382
8.0369,0.22598753047134382
8.0473,0.22598753047134382
8.0484,0.22598753047134382
8.0517,0.22598753047134382
8.0551,0.22598753047134382
8.0565,0.22616825093848927
8.0581,0.2263489909972649
8.0583,0.2265297577579504
8.0657,0.22671058331648203
8.0698,0.22671058331648203
8.0699,0.22671058331648203
8.0708,0.22671058331648203
8.0726,0.22671058331648203
8.0749,0.22689170090666405
8.0763,0.22689170090666405
8.0776,0.22689170090666405
8.0786,0.22707303410831767
8.08,0.22707303410831767
8.0823,0.22707303410831767
8.0854,0.22725493603178648
8.0859,0.2274368516351091
8.09,0.2274368516351091
8.0923,0.2274368516351091
8.0931,0.2274368516351091
8.0935,0.2276188856709874
8.0939,0.22780097800759944
8.0948,0.22780097800759944
8.1003,0.22780097800759944
8.1021,0.22798314322039884
8.1044,0.22816541366288848
8.1066,0.22816541366288848
8.1082,0.22834776707959756
8.1088,0.22871253118640492
8.1144,0.22871253118640492
8.115,0.22871253118640492
8.1174,0.22871253118640492
8.121,0.22871253118640492
8.1218,0.22871253118640492
8.1224,0.22871253118640492
8.1231,0.22889529609409665
8.1247,0.22889529609409665
8.1336,0.2290781330685012
8.1341,0.2290781330685012
8.1399,0.2292611026254543
8.1435,0.2294441041964787
8.1449,0.2294441041964787
8.1525,0.2294441041964787
8.1609,0.2294441041964787
8.161,0.2294441041964787
8.1616,0.2294441041964787
8.1617,0.2294441041964787
8.1643,0.2294441041964787
8.1645,0.2294441041964787
8.1646,0.2296272827934137
8.167,0.2296272827934137
8.1702,0.2296272827934137
8.1708,0.2296272827934137
8.1763,0.2296272827934137
8.1784,0.22981074582351294
8.1828,0.22981074582351294
8.1858,0.22981074582351294
8.1867,0.22981074582351294
8.1875,0.22999463304648096
8.1878,0.22999463304648096
8.1881,0.22999463304648096
8.1883,0.22999463304648096
8.1892,0.2301787156122551
8.1897,0.2301787156122551
8.1907,0.2301787156122551
8.1919,0.2301787156122551
8.1924,0.2301787156122551
8.193,0.2301787156122551
8.1959,0.2301787156122551
8.2016,0.2301787156122551
8.204,0.2301787156122551
8.2054,0.2301787156122551
8.2058,0.2303632365111816
8.2068,0.2303632365111816
8.208,0.2303632365111816
8.2104,0.2303632365111816
8.211,0.2303632365111816
8.2117,0.2303632365111816
8.2136,0.2303632365111816
8.2162,0.2303632365111816
8.2174,0.2303632365111816
8.2219,0.2303632365111816
8.2304,0.2303632365111816
8.2311,0.2303632365111816
8.2391,0.2303632365111816
8.243,0.2303632365111816
8.2452,0.2303632365111816
8.2456,0.2305483071125924
8.2472,0.2305483071125924
8.251,0.2305483071125924
8.2537,0.23073359161160786
8.2544,0.23073359161160786
8.2598,0.23073359161160786
8.2689,0.23073359161160786
8.2696,0.23073359161160786
8.2767,0.23091902311447596
8.2827,0.23091902311447596
8.2882,0.23091902311447596
8.2888,0.23091902311447596
8.2903,0.23110469230947103
8.2946,0.23110469230947103
8.2978,0.23110469230947103
8.2982,0.2312905239919324
8.3007,0.23147637983468963
8.3034,0.23166228376871353
8.3056,0.23166228376871353
8.3063,0.23184831545335852
8.3088,0.23184831545335852
8.3093,0.23203454750390304
8.3095,0.23203454750390304
8.3129,0.23222092989149018
8.3227,0.23222092989149018
8.3228,0.23222092989149018
8.3235,0.23222092989149018
8.3246,0.23240766830909396
8.3292,0.23240766830909396
8.3295,0.23259451604700676
8.3298,0.23278149016117652
8.3328,0.23278149016117652
8.3331,0.23278149016117652
8.334,0.23278149016117652
8.336,0.23278149016117652
8.3382,0.23278149016117652
8.3386,0.23278149016117652
8.3387,0.23278149016117652
8.3389,0.23278149016117652
8.3486,0.23296885616720636
8.3555,0.2331563185915382
8.3556,0.2331563185915382
8.3582,0.2331563185915382
8.3584,0.2331563185915382
8.3603,0.2331563185915382
8.3609,0.2331563185915382
8.3652,0.2331563185915382
8.3664,0.2331563185915382
8.3677,0.2331563185915382
8.3679,0.2331563185915382
8.3681,0.2331563185915382
8.3708,0.2331563185915382
8.3713,0.2331563185915382
8.3751,0.23334435825786792
8.3757,0.23353247630463894
8.3774,0.23353247630463894
8.3787,0.23372076635918124
8.3808,0.2339091627099865
8.3839,0.23409767193583916
8.3867,0.2342862981179369
8.3902,0.2342862981179369
8.3917,0.2342862981179369
8.3983,0.2342862981179369
8.4001,0.2342862981179369
8.4024,0.2344752969515218
8.406,0.23466435603175828
8.4084,0.23466435603175828
8.4114,0.23466435603175828
8.4118,0.23466435603175828
8.4121,0.23466435603175828
8.4169,0.23466435603175828
8.4176,0.23466435603175828
8.4209,0.23466435603175828
8.4222,0.23485381809944264
8.4254,0.23485381809944264
8.4272,0.23485381809944264
8.4275,0.23485381809944264
8.4278,0.2350434147254102
8.4281,0.2350434147254102
8.431,0.2350434147254102
8.432,0.2350434147254102
8.4328,0.2350434147254102
8.4336,0.23523318080906813
8.4345,0.23523318080906813
8.4392,0.23523318080906813
8.4398,0.23523318080906813
8.4399,0.23523318080906813
8.4401,0.23523318080906813
8.4444,0.23523318080906813
8.4494,0.23523318080906813
8.4525,0.23523318080906813
8.4613,0.23523318080906813
8.4623,0.23523318080906813
8.4625,0.23523318080906813
8.4627,0.23523318080906813
8.4652,0.23523318080906813
8.4703,0.23523318080906813
8.4709,0.23523318080906813
8.4729,0.23523318080906813
8.4733,0.23542399934386252
8.4769,0.23542399934386252
8.4771,0.23542399934386252
8.4792,0.2356149704532502
8.4842,0.23580610686264245
8.4891,0.23599726317978661
8.4915,0.23599726317978661
8.4968,0.23599726317978661
8.4976,0.23599726317978661
8.4979,0.23599726317978661
8.5034,0.2361885648641639
8.5047,0.2361885648641639
8.507,0.2361885648641639
8.5085,0.2361885648641639
8.5096,0.2361885648641639
8.5137,0.2361885648641639
8.515,0.2361885648641639
8.5155,0.23638019982215444
8.5186,0.23638019982215444
8.5203,0.23638019982215444
8.5223,0.23638019982215444
8.5265,0.23638019982215444
8.5269,0.23638019982215444
8.5295,0.23657220881397045
8.5316,0.23657220881397045
8.5328,0.23657220881397045
8.5329,0.23657220881397045
8.5363,0.23657220881397045
8.5383,0.23657220881397045
8.5411,0.2367645507086527
8.5496,0.2367645507086527
8.5507,0.23695711529175675
8.5584,0.23695711529175675
8.5587,0.23695711529175675
8.562,0.23695711529175675
8.5635,0.23695711529175675
8.5636,0.23695711529175675
8.5654,0.23695711529175675
8.566,0.23695711529175675
8.5673,0.23715010985617924
8.5679,0.2373431667725846
8.5689,0.23753629293023165
8.571,0.23772945588934993
8.5714,0.23772945588934993
8.5755,0.23792273904389757
8.5843,0.23792273904389757
8.5857,0.2381161932250761
8.5876,0.2381161932250761
8.5879,0.23830989080364434
8.5909,0.23830989080364434
8.5944,0.23830989080364434
8.596,0.23830989080364434
8.5965,0.23850373183548984
8.5973,0.23850373183548984
8.6059,0.23869763779868303
8.6089,0.23889162000507302
8.6173,0.23908562092661012
8.6181,0.23908562092661012
8.6182,0.23908562092661012
8.6186,0.23908562092661012
8.6204,0.23908562092661012
8.626,0.23908562092661012
8.6267,0.23927996986512834
8.6269,0.23927996986512834
8.6299,0.23927996986512834
8.6368,0.23927996986512834
8.6377,0.23927996986512834
8.6458,0.23927996986512834
8.6464,0.239474523979984
8.6505,0.23966908780043975
8.6528,0.23986365691264025
8.6562,0.23986365691264025
8.6587,0.2400582936894936
8.6599,0.2400582936894936
8.6629,0.2400582936894936
8.6636,0.2400582936894936
8.6647,0.2400582936894936
8.6649,0.24025332355978393
8.6665,0.240448459424463
8.6742,0.24064363888180856
8.6751,0.24083889740189868
8.6769,0.24103441299638573
8.6795,0.2412299486141547
8.6814,0.2412299486141547
8.6818,0.2412299486141547
8.6861,0.2412299486141547
8.6868,0.2412299486141547
8.6909,0.2412299486141547
8.6963,0.2412299486141547
8.6969,0.24142571060620424
8.6998,0.24142571060620424
8.7004,0.24142571060620424
8.7067,0.24142571060620424
8.7075,0.24142571060620424
8.709,0.24142571060620424
8.7096,0.2416216474193721
8.7109,0.2416216474193721
8.712,0.2416216474193721
8.7125,0.2416216474193721
8.7158,0.2416216474193721
8.7163,0.24181790679043877
8.7172,0.2420142380048019
8.7183,0.2420142380048019
8.7187,0.24221069668128406
8.72,0.24221069668128406
8.7206,0.2424072467694946
8.7259,0.2424072467694946
8.7328,0.2424072467694946
8.7345,0.2424072467694946
8.7383,0.2424072467694946
8.7407,0.2424072467694946
8.7418,0.2424072467694946
8.7432,0.24260402274315696
8.7444,0.24280103036741044
8.7484,0.24280103036741044
8.7539,0.24280103036741044
8.7547,0.24280103036741044
8.7612,0.24280103036741044
8.7647,0.24280103036741044
8.7654,0.24280103036741044
8.7686,0.24280103036741044
8.772,0.24299834508837245
8.7746,0.24299834508837245
8.7749,0.24299834508837245
8.7759,0.24299834508837245
8.776,0.243195895042525
8.7773,0.243195895042525
8.7813,0.243195895042525
8.7815,0.2433937696532823
8.7831,0.2433937696532823
8.7946,0.2433937696532823
8.7947,0.24359184778604603
8.7957,0.24359184778604603
8.7985,0.24359184778604603
8.8004,0.24359184778604603
8.8039,0.24359184778604603
8.8042,0.24359184778604603
8.8059,0.24379018397661045
8.8062,0.24379018397661045
8.809,0.2439888692604898
8.811,0.2439888692604898
8.8113,0.2439888692604898
8.8147,0.2439888692604898
8.8193,0.2439888692604898
8.8225,0.24418775071592255
8.827,0.24418775071592255
8.8313,0.24418775071592255
8.8339,0.24418775071592255
8.8359,0.24418775071592255
8.836,0.24418775071592255
8.8368,0.24418775071592255
8.8402,0.24418775071592255
8.8414,0.24418775071592255
8.8515,0.2443867878633191
8.8552,0.2443867878633191
8.8555,0.24458614856283148
8.8614,0.24458614856283148
8.8648,0.24458614856283148
8.8688,0.24458614856283148
8.8721,0.24478570234443303
8.8733,0.24498556568102112
8.8763,0.24498556568102112
8.8769,0.24498556568102112
8.8802,0.24498556568102112
8.8831,0.24498556568102112
8.8836,0.24498556568102112
8.8865,0.24498556568102112
8.8881,0.24498556568102112
8.8889,0.24498556568102112
8.8897,0.24498556568102112
8.8941,0.24518579920959002
8.8958,0.24518579920959002
8.8963,0.24538619981070695
8.9005,0.24538619981070695
8.906,0.24538619981070695
8.9062,0.24558683887835464
8.9091,0.24558683887835464
8.9101,0.24558683887835464
8.9109,0.24558683887835464
8.9128,0.24558683887835464
8.9153,0.24578784868657566
8.9155,0.24578784868657566
8.917,0.24578784868657566
8.9173,0.24578784868657566
8.918,0.2459891461635704
8.92,0.24619049579997024
8.9248,0.2463918884037119
8.9255,0.2463918884037119
8.9292,0.2463918884037119
8.9316,0.2463918884037119
8.9359,0.24659343687918542
8.936,0.24659343687918542
8.9378,0.24659343687918542
8.9423,0.24659343687918542
8.9471,0.24659343687918542
8.9479,0.24659343687918542
8.9483,0.24659343687918542
8.9495,0.24659343687918542
8.9539,0.24659343687918542
8.9549,0.24659343687918542
8.955,0.24659343687918542
8.9561,0.24679533341493878
8.9618,0.24679533341493878
8.9686,0.24679533341493878
8.9695,0.24699738977717853
8.9702,0.24699738977717853
8.9768,0.24699738977717853
8.9802,0.24699738977717853
8.9804,0.24699738977717853
8.9811,0.24699738977717853
8.991,0.24699738977717853
8.9928,0.24699738977717853
8.9961,0.24699738977717853
8.9978,0.24699738977717853
8.9983,0.24699738977717853
9.0003,0.24719986612657258
9.0033,0.24740238002564746
9.0051,0.24740238002564746
9.0116,0.24740238002564746
9.0119,0.24760503624610264
9.0132,0.24760503624610264
9.0141,0.24760503624610264
9.0149,0.24760503624610264
9.0182,0.24780791372319566
9.0207,0.24780791372319566
9.0254,0.24801092876158634
9.0314,0.24821397391493347
9.033,0.24821397391493347
9.0336,0.24821397391493347
9.0449,0.24841710897062086
9.0462,0.24841710897062086
9.0489,0.24862042147093663
9.0497,0.24862042147093663
9.0509,0.24862042147093663
9.0532,0.24862042147093663
9.0567,0.24862042147093663
9.063,0.24862042147093663
9.0672,0.24882417303270105
9.0684,0.24882417303270105
9.0692,0.24882417303270105
9.0731,0.24902820085300775
9.0747,0.24923231358358247
9.0753,0.24923231358358247
9.076,0.24943654821158562
9.0779,0.24943654821158562
9.0786,0.24943654821158562
9.0823,0.24943654821158562
9.0833,0.24964098409741783
9.0836,0.2500499251189772
9.0883,0.2500499251189772
9.0886,0.2500499251189772
9.0915,0.2500499251189772
9.0926,0.25025480426512964
9.095,0.25025480426512964
9.0954,0.25045972104420244
9.0976,0.25045972104420244
9.1057,0.25045972104420244
9.1059,0.25045972104420244
9.1134,0.25066487267361753
9.1153,0.25066487267361753
9.1158,0.25066487267361753
9.118,0.25087050666845195
9.12,0.25087050666845195
9.1219,0.25087050666845195
9.1227,0.25087050666845195
9.1276,0.2510765958967734
9.132,0.2510765958967734
9.1352,0.2510765958967734
9.1365,0.2510765958967734
9.1387,0.2510765958967734
9.1405,0.2510765958967734
9.1408,0.25128282881320513
9.1432,0.25128282881320513
9.1452,0.25128282881320513
9.1465,0.25128282881320513
9.1494,0.2514892705473206
9.1501,0.2514892705473206
9.1507,0.25169579835027645
9.1513,0.25169579835027645
9.1525,0.2519025423777497
9.158,0.2519025423777497
9.1695,0.2521093567738156
9.1714,0.2521093567738156
9.1738,0.2521093567738156
9.1755,0.2521093567738156
9.1775,0.2521093567738156
9.1795,0.2523162584933662
9.1831,0.25252335840224155
9.186,0.25252335840224155
9.1911,0.25252335840224155
9.1938,0.25252335840224155
9.1947,0.25252335840224155
9.1959,0.25252335840224155
9.199,0.25252335840224155
9.1993,0.25252335840224155
9.2018,0.25252335840224155
9.2047,0.25252335840224155
9.2125,0.25252335840224155
9.2184,0.25273108192432653
9.2194,0.25273108192432653
9.2204,0.2529393727837899
9.2208,0.2529393727837899
9.2246,0.25314782643985934
9.2289,0.25314782643985934
9.2294,0.25335632405564934
9.2332,0.25335632405564934
9.2344,0.25335632405564934
9.2357,0.25335632405564934
9.2377,0.25335632405564934
9.2393,0.25335632405564934
9.2413,0.25335632405564934
9.2423,0.25335632405564934
9.2431,0.25335632405564934
9.2432,0.25335632405564934
9.2437,0.25335632405564934
9.2438,0.25356540854311466
9.2479,0.25377452553636076
9.2511,0.25398373711188765
9.2512,0.25398373711188765
9.2526,0.25398373711188765
9.2527,0.25419316322606106
9.2544,0.25419316322606106
9.2561,0.25419316322606106
9.2604,0.25440267167359354
9.2606,0.25440267167359354
9.2662,0.2546123945338197
9.2715,0.2546123945338197
9.2738,0.2548222861588571
9.2761,0.2550324241769021
9.2767,0.2550324241769021
9.2779,0.2550324241769021
9.2784,0.2550324241769021
9.2791,0.2550324241769021
9.2804,0.2552428708484425
9.2807,0.2554533730324326
9.2836,0.2556639747378202
9.2842,0.2556639747378202
9.2887,0.2556639747378202
9.29,0.2558746655042839
9.2908,0.2558746655042839
9.2917,0.2560855718683192
9.2919,0.2560855718683192
9.296,0.2562965718872279
9.2969,0.25650762628412005
9.3006,0.25650762628412005
9.3037,0.25650762628412005
9.3083,0.2567189108082011
9.3121,0.2567189108082011
9.3161,0.2567189108082011
9.323,0.25693037194506474
9.3239,0.25693037194506474
9.3358,0.25693037194506474
9.3367,0.2571419048705392
9.3375,0.2571419048705392
9.3471,0.2573534945097294
9.3497,0.2573534945097294
9.3502,0.257565218933083
9.3504,0.257565218933083
9.3519,0.25777704249492955
9.3588,0.25798897399834847
9.3599,0.2582009894944765
9.36,0.2584131184292801
9.363,0.2584131184292801
9.3686,0.2584131184292801
9.3689,0.2584131184292801
9.369,0.2586257097421393
9.3697,0.2586257097421393
9.371,0.2586257097421393
9.3712,0.2586257097421393
9.3761,0.25883858477129534
9.3787,0.25905166756455283
9.3794,0.2592648134194556
9.3801,0.25947797681141216
9.3819,0.25947797681141216
9.3833,0.2596912185218246
9.3874,0.2596912185218246
9.3884,0.2596912185218246
9.39,0.2596912185218246
9.3933,0.25990458990722426
9.3941,0.25990458990722426
9.3952,0.25990458990722426
9.3953,0.26011803077379536
9.397,0.26011803077379536
9.3973,0.26011803077379536
9.3996,0.26011803077379536
9.4026,0.2603317319683995
9.4036,0.2603317319683995
9.4046,0.2603317319683995
9.4048,0.2603317319683995
9.4061,0.2603317319683995
9.4067,0.2605455971720832
9.4081,0.2605455971720832
9.4128,0.2605455971720832
9.4161,0.2605455971720832
9.4177,0.2605455971720832
9.42,0.2605455971720832
9.4202,0.26075965782461014
9.4233,0.26075965782461014
9.4237,0.26075965782461014
9.4258,0.26075965782461014
9.4278,0.26075965782461014
9.4284,0.26075965782461014
9.4306,0.26075965782461014
9.4395,0.26075965782461014
9.4452,0.26075965782461014
9.4463,0.26075965782461014
9.4493,0.26075965782461014
9.45,0.26075965782461014
9.4509,0.26075965782461014
9.4532,0.26075965782461014
9.4535,0.26075965782461014
9.4536,0.26075965782461014
9.4538,0.2609741463745553
9.4564,0.2609741463745553
9.4565,0.2609741463745553
9.458,0.2609741463745553
9.4582,0.2611888975711439
9.4652,0.2611888975711439
9.4669,0.2611888975711439
9.4675,0.2611888975711439
9.4692,0.2611888975711439
9.473,0.26140376214753736
9.4734,0.26140376214753736
9.4879,0.26140376214753736
9.4885,0.26140376214753736
9.4911,0.2616187209200932
9.4913,0.2616187209200932
9.4933,0.2618337844386213
9.4958,0.2618337844386213
9.4991,0.2620489020586792
9.5025,0.2622640700374764
9.5049,0.2624793273132039
9.506,0.2626947266454431
9.5084,0.2626947266454431
9.5092,0.26291025479657404
9.5101,0.2631259101191344
9.5102,0.2631259101191344
9.512,0.2631259101191344
9.514,0.2633416351041831
9.519,0.2633416351041831
9.5207,0.2635575384077887
9.5218,0.2635575384077887
9.5229,0.26377353705356926
9.5232,0.26377353705356926
9.5396,0.26377353705356926
9.5423,0.26377353705356926
9.5451,0.2639897541724689
9.5459,0.2639897541724689
9.5466,0.2639897541724689
9.5495,0.2639897541724689
9.5524,0.2639897541724689
9.5548,0.2639897541724689
9.5566,0.2639897541724689
9.5614,0.2639897541724689
9.5622,0.2639897541724689
9.5648,0.2639897541724689
9.5687,0.2639897541724689
9.5696,0.2639897541724689
9.5699,0.2639897541724689
9.5721,0.2639897541724689
9.5724,0.26420668423375776
9.5761,0.26420668423375776
9.5769,0.2644240363204869
9.5792,0.2644240363204869
9.5809,0.2644240363204869
9.5834,0.2644240363204869
9.5841,0.2646416969803121
9.5879,0.2646416969803121
9.5911,0.2648597583976349
9.5946,0.2648597583976349
9.5949,0.2648597583976349
9.5954,0.2648597583976349
9.5991,0.2648597583976349
9.5994,0.26507819195942944
9.5996,0.26529665624227944
9.603,0.2655155221362229
9.6058,0.2655155221362229
9.6072,0.26573455845677724
9.6075,0.26573455845677724
9.6099,0.26573455845677724
9.6108,0.26573455845677724
9.6121,0.26573455845677724
9.6124,0.26595388748778753
9.6198,0.2661732248387831
9.6215,0.2663926675590518
9.6238,0.2663926675590518
9.625,0.2666122050702552
9.6321,0.2666122050702552
9.6353,0.2666122050702552
9.6361,0.2666122050702552
9.6415,0.2666122050702552
9.6426,0.2668319267964674
9.6429,0.2668319267964674
9.6453,0.2668319267964674
9.6478,0.2668319267964674
9.6481,0.2668319267964674
9.6518,0.2668319267964674
9.6545,0.2668319267964674
9.6579,0.2668319267964674
9.6602,0.2668319267964674
9.6628,0.2668319267964674
9.6639,0.2670523579301907
9.6641,0.2672728651504923
9.665,0.2672728651504923
9.6651,0.2672728651504923
9.672,0.2672728651504923
9.6747,0.2672728651504923
9.6748,0.2672728651504923
9.6749,0.2672728651504923
9.6768,0.2672728651504923
9.6771,0.2672728651504923
9.6778,0.2672728651504923
9.683,0.2672728651504923
9.6835,0.2672728651504923
9.6836,0.2672728651504923
9.691,0.2672728651504923
9.6962,0.2672728651504923
9.6966,0.2672728651504923
9.6978,0.267493743919887
9.6985,0.267493743919887
9.7017,0.267493743919887
9.7033,0.2677147278471272
9.7083,0.2677147278471272
9.7087,0.2679357593903158
9.7115,0.2679357593903158
9.7133,0.2679357593903158
9.7145,0.2679357593903158
9.7215,0.2679357593903158
9.7256,0.2679357593903158
9.7293,0.2679357593903158
9.7341,0.2679357593903158
9.7349,0.2679357593903158
9.738,0.2679357593903158
9.7413,0.2679357593903158
9.7424,0.26815747590469624
9.7439,0.26815747590469624
9.7502,0.26815747590469624
9.7546,0.2683794228063685
9.757,0.2686017452391644
9.7591,0.2686017452391644
9.7594,0.2686017452391644
9.7603,0.2686017452391644
9.7608,0.2686017452391644
9.7617,0.2686017452391644
9.7625,0.2686017452391644
9.7676,0.2688244051288947
9.7703,0.2688244051288947
9.7705,0.2690472093389038
9.7737,0.2690472093389038
9.7749,0.2690472093389038
9.7768,0.2690472093389038
9.7775,0.2690472093389038
9.778,0.2690472093389038
9.7788,0.2690472093389038
9.7807,0.2690472093389038
9.781,0.2690472093389038
9.7816,0.2692707208427136
9.7856,0.2694943053194501
9.7859,0.2697179078961477
9.7867,0.2697179078961477
9.7871,0.2697179078961477
9.7894,0.2697179078961477
9.7953,0.2697179078961477
9.7958,0.2697179078961477
9.7976,0.2697179078961477
9.7985,0.26994181325875743
9.7992,0.26994181325875743
9.8009,0.26994181325875743
9.8045,0.26994181325875743
9.8065,0.2701661521031641
9.807,0.27039056640637643
9.811,0.27039056640637643
9.8111,0.27039056640637643
9.8131,0.27039056640637643
9.8166,0.27039056640637643
9.8172,0.27039056640637643
9.8175,0.2706152929746095
9.8176,0.2706152929746095
9.8203,0.2706152929746095
9.825,0.2708403183025724
9.8279,0.2710653614394679
9.829,0.2710653614394679
9.8307,0.2710653614394679
9.8345,0.2710653614394679
9.8391,0.2712906149298769
9.8399,0.2712906149298769
9.84,0.2712906149298769
