Row_Index,Event_Time,Feature,Scaled_Schoenfeld_Residual
2049,0.9426,auto_renew_flag,-1.4687337274747112
2127,0.9555,auto_renew_flag,0.4805585675337098
1339,0.9571,auto_renew_flag,-1.502735355775519
2520,0.9601,auto_renew_flag,0.4682980686369104
1780,0.9653,auto_renew_flag,0.3551166474454739
4616,0.9666,auto_renew_flag,0.29327132026317326
3224,0.9724,auto_renew_flag,-1.4776429081004148
5911,0.9732,auto_renew_flag,0.2786563816416504
6785,0.9744,auto_renew_flag,0.48249164680454715
1637,0.978,auto_renew_flag,0.51990994362261
1239,0.979,auto_renew_flag,0.4345913208671909
7124,0.9804,auto_renew_flag,0.432269292962402
3433,0.9815,auto_renew_flag,0.5007389694405419
2633,0.9819,auto_renew_flag,0.47870067188669563
6936,0.9854,auto_renew_flag,0.38495972136453666
7053,0.9865,auto_renew_flag,-1.5376705527371128
1663,0.9876,auto_renew_flag,0.5718256476093831
2977,0.9876,auto_renew_flag,0.4105760449501867
652,0.9899,auto_renew_flag,-1.6195878120010623
3462,0.991,auto_renew_flag,0.45668567900276585
1102,0.9919,auto_renew_flag,-1.5802882091455477
5897,0.9987,auto_renew_flag,0.565679997969139
5883,1.003,auto_renew_flag,0.32603355428003167
4573,1.0038,auto_renew_flag,0.5114915893294816
1859,1.0064,auto_renew_flag,0.4470417685917142
3461,1.0087,auto_renew_flag,0.47156834595089553
3892,1.0098,auto_renew_flag,0.5139564904004921
3964,1.0108,auto_renew_flag,-1.5031831761684955
241,1.0109,auto_renew_flag,0.5024802469348125
6830,1.011,auto_renew_flag,-1.5550625830786844
5456,1.0111,auto_renew_flag,0.47480804530143633
1773,1.0115,auto_renew_flag,-1.4942237411258337
3388,1.0116,auto_renew_flag,-1.6044029819583152
5666,1.0123,auto_renew_flag,-1.5202080353531093
4003,1.0145,auto_renew_flag,0.37463218787896213
7193,1.0167,auto_renew_flag,0.3928924600672646
4860,1.0194,auto_renew_flag,-1.6594461722615819
7140,1.0219,auto_renew_flag,0.4033423652624342
1316,1.0225,auto_renew_flag,0.36493423499657623
4356,1.0227,auto_renew_flag,-1.587410382780558
5447,1.0251,auto_renew_flag,-1.5591301305445096
3140,1.0276,auto_renew_flag,0.5405195079503212
5371,1.0285,auto_renew_flag,0.45270748708411673
1179,1.0298,auto_renew_flag,0.2630259639363527
4372,1.0308,auto_renew_flag,0.39658295456691756
1456,1.0384,auto_renew_flag,0.3772990607081909
6653,1.0434,auto_renew_flag,0.38665335662461336
6117,1.0436,auto_renew_flag,0.4222603729810526
5396,1.0446,auto_renew_flag,0.36181658980573067
995,1.0455,auto_renew_flag,0.44166291374675637
3314,1.0456,auto_renew_flag,0.4324178452491273
5323,1.0468,auto_renew_flag,-1.4193219669242658
6633,1.0478,auto_renew_flag,0.40417828300176367
5117,1.0496,auto_renew_flag,0.3296450309998131
3013,1.0567,auto_renew_flag,0.43947510906622406
2481,1.0575,auto_renew_flag,0.3868898242676842
6761,1.0597,auto_renew_flag,0.5106956342112451
6989,1.0638,auto_renew_flag,-1.5536293827258467
5813,1.0639,auto_renew_flag,0.45043526167247494
6770,1.0704,auto_renew_flag,0.411899980315025
6501,1.0707,auto_renew_flag,-1.5082332452739864
3263,1.0768,auto_renew_flag,-1.5291299016040951
3657,1.0783,auto_renew_flag,-1.5940158417368941
3358,1.0826,auto_renew_flag,0.43886673678893945
5114,1.0828,auto_renew_flag,0.4050044291600904
3677,1.0833,auto_renew_flag,-1.576930611585455
4009,1.086,auto_renew_flag,0.46162522589535626
112,1.0877,auto_renew_flag,0.4003745804257755
660,1.0907,auto_renew_flag,0.2892893755410444
3608,1.0907,auto_renew_flag,0.4808581683253138
3331,1.0923,auto_renew_flag,-1.5390621619622868
398,1.0981,auto_renew_flag,0.39752315815173994
5522,1.1033,auto_renew_flag,0.3001747170107449
4969,1.1045,auto_renew_flag,0.42705308097470385
3798,1.1083,auto_renew_flag,0.39788865421457414
3156,1.1109,auto_renew_flag,-1.5082039562361178
817,1.1153,auto_renew_flag,0.4522592973181352
1157,1.1236,auto_renew_flag,0.42746325005190067
5636,1.1297,auto_renew_flag,0.29430444289061736
848,1.1349,auto_renew_flag,0.5464204480037456
4842,1.1352,auto_renew_flag,0.3967031051647088
5605,1.138,auto_renew_flag,0.45149828640985484
1996,1.1397,auto_renew_flag,0.452924131919874
2959,1.1402,auto_renew_flag,0.26722114507812805
3244,1.1417,auto_renew_flag,-1.6102033288837923
1198,1.1446,auto_renew_flag,0.2931525462713054
2936,1.1485,auto_renew_flag,0.49892929668225705
5709,1.1486,auto_renew_flag,0.4627824413646402
1457,1.1518,auto_renew_flag,0.21535708846540044
6128,1.1529,auto_renew_flag,0.4579683999483752
4819,1.1559,auto_renew_flag,0.401476105904649
6726,1.1609,auto_renew_flag,0.4499830724070736
4496,1.1615,auto_renew_flag,0.383925023818265
1641,1.1634,auto_renew_flag,0.3384524586884259
6668,1.1665,auto_renew_flag,0.44489418273322767
4652,1.1679,auto_renew_flag,0.3584487758532555
4519,1.1735,auto_renew_flag,0.4285578414903657
3039,1.1789,auto_renew_flag,0.41602014910104257
3538,1.1816,auto_renew_flag,-1.5263978046727888
4796,1.1841,auto_renew_flag,0.5032152795693352
7213,1.1841,auto_renew_flag,0.42575613285365516
68,1.1846,auto_renew_flag,-1.5874067028255512
4474,1.1853,auto_renew_flag,0.43978994256972986
2837,1.1985,auto_renew_flag,-1.688670581487746
2662,1.2141,auto_renew_flag,0.3208305588220743
5923,1.2141,auto_renew_flag,0.39887048203006575
6430,1.2143,auto_renew_flag,0.5013510110644015
1136,1.2171,auto_renew_flag,0.517899688392855
2123,1.2178,auto_renew_flag,0.3464005276771714
5599,1.2184,auto_renew_flag,0.33687661501026966
3881,1.219,auto_renew_flag,0.21042462080803226
5140,1.2192,auto_renew_flag,-1.5861356059039435
6466,1.2223,auto_renew_flag,0.2752784473276491
1290,1.2252,auto_renew_flag,0.39969190829610945
7206,1.2281,auto_renew_flag,-1.5506768753395632
1965,1.2299,auto_renew_flag,0.4440260580959978
1970,1.2333,auto_renew_flag,0.4446519396066662
5360,1.2376,auto_renew_flag,0.4254378172304741
2037,1.2385,auto_renew_flag,0.5155612002085118
3876,1.2402,auto_renew_flag,0.3333452758510089
5210,1.244,auto_renew_flag,0.43890618221555444
6515,1.2461,auto_renew_flag,0.3385020814281182
6388,1.2473,auto_renew_flag,0.31603797389654215
6987,1.25,auto_renew_flag,0.31249216172786753
4579,1.2515,auto_renew_flag,0.45129084854170887
5084,1.2518,auto_renew_flag,0.2802773648374889
4817,1.2544,auto_renew_flag,0.4358498415543278
4330,1.2592,auto_renew_flag,-1.5449899783178727
4392,1.2636,auto_renew_flag,0.22701872430229916
7333,1.2657,auto_renew_flag,-1.6530215620442554
49,1.2669,auto_renew_flag,-1.6080694757157212
4346,1.2717,auto_renew_flag,-1.7079981363284222
2601,1.272,auto_renew_flag,-1.566705976409545
322,1.2723,auto_renew_flag,-1.554150657045351
2989,1.2761,auto_renew_flag,0.3365277474564853
6964,1.2811,auto_renew_flag,0.5294320618042986
1676,1.2824,auto_renew_flag,0.3971088763825823
4489,1.2854,auto_renew_flag,0.3043613627933377
5984,1.2857,auto_renew_flag,0.45075759949255895
1656,1.2903,auto_renew_flag,0.469457580764512
3475,1.2903,auto_renew_flag,0.3085419557709387
3357,1.2961,auto_renew_flag,0.4691029937763712
6283,1.3039,auto_renew_flag,-1.6692080954335997
4166,1.3049,auto_renew_flag,-1.5212718768226858
6724,1.311,auto_renew_flag,0.4153724379459487
3485,1.3131,auto_renew_flag,0.22247376623287385
7313,1.3181,auto_renew_flag,0.34822508154410464
3622,1.3213,auto_renew_flag,0.39308366792108423
2602,1.3286,auto_renew_flag,0.4392554343796487
3559,1.3338,auto_renew_flag,0.38348385570299914
6654,1.3375,auto_renew_flag,0.35664249702524364
610,1.3385,auto_renew_flag,0.5158714418318913
6759,1.3481,auto_renew_flag,0.5085461549590398
7368,1.3484,auto_renew_flag,-1.6412312907731892
446,1.361,auto_renew_flag,0.2570585314345521
825,1.362,auto_renew_flag,0.40178410034261164
1645,1.3651,auto_renew_flag,0.4963718307262145
7308,1.3679,auto_renew_flag,0.40182422590155187
1924,1.3689,auto_renew_flag,0.35338080260499216
1216,1.3725,auto_renew_flag,-1.5812380894984222
2656,1.3726,auto_renew_flag,0.41589636507662414
591,1.374,auto_renew_flag,0.27972894644640195
7294,1.3784,auto_renew_flag,0.43892352596899126
3488,1.3831,auto_renew_flag,0.41658427785071267
4607,1.3876,auto_renew_flag,0.3946216879995387
2241,1.3888,auto_renew_flag,0.39634113112918246
3116,1.3909,auto_renew_flag,0.4968592480085293
3969,1.3911,auto_renew_flag,0.5066264063574804
4281,1.3946,auto_renew_flag,0.27928289222640945
5870,1.3975,auto_renew_flag,0.4453413456681825
6748,1.3986,auto_renew_flag,0.34940419493423336
2413,1.4021,auto_renew_flag,0.24261791710641517
6074,1.4122,auto_renew_flag,0.4279473609370912
649,1.4135,auto_renew_flag,0.2027938517031702
3138,1.4166,auto_renew_flag,-1.6159424290282565
6874,1.4198,auto_renew_flag,-1.601015256434302
4893,1.4256,auto_renew_flag,0.4252985051621796
840,1.4278,auto_renew_flag,0.47998766870844733
3204,1.4308,auto_renew_flag,0.4512855399541186
6289,1.4329,auto_renew_flag,-1.6177609093432799
7102,1.433,auto_renew_flag,0.3579876823111789
6982,1.4335,auto_renew_flag,-1.6453421426485189
1142,1.4425,auto_renew_flag,0.37858412393716123
2081,1.4429,auto_renew_flag,0.13747989470845837
4130,1.4447,auto_renew_flag,0.24495472836306614
7103,1.4453,auto_renew_flag,0.44154811423990664
7258,1.4468,auto_renew_flag,0.513053258940301
4565,1.4499,auto_renew_flag,0.41167467839160105
4162,1.4503,auto_renew_flag,0.4505158184989649
3087,1.4637,auto_renew_flag,0.359452593396784
7223,1.4692,auto_renew_flag,0.3858474388447921
113,1.4703,auto_renew_flag,0.44206412425089897
5435,1.4757,auto_renew_flag,0.36273227232017097
4095,1.4759,auto_renew_flag,0.5209809148475618
901,1.4767,auto_renew_flag,0.5292096454896456
4405,1.4839,auto_renew_flag,0.3286600735895164
3373,1.4869,auto_renew_flag,0.37105241057532906
3142,1.488,auto_renew_flag,0.35554246442352855
2135,1.4889,auto_renew_flag,0.3555906281625386
3505,1.4892,auto_renew_flag,0.3888215223196607
390,1.4945,auto_renew_flag,0.46810250832693767
4775,1.4948,auto_renew_flag,0.5009765123038242
5888,1.4975,auto_renew_flag,0.3409113360425897
2004,1.502,auto_renew_flag,0.5646070519947431
4139,1.5039,auto_renew_flag,0.32118142163570645
6119,1.513,auto_renew_flag,0.3484664403409176
4597,1.5137,auto_renew_flag,-1.602230585528589
2441,1.5152,auto_renew_flag,0.37215660220585683
1274,1.5162,auto_renew_flag,0.4209078370551396
4604,1.5165,auto_renew_flag,0.38977154144653153
5172,1.5265,auto_renew_flag,0.3581732244306989
97,1.5356,auto_renew_flag,0.33824436987934287
3757,1.5417,auto_renew_flag,-1.6557145476805508
276,1.5425,auto_renew_flag,0.415535310818315
5384,1.5456,auto_renew_flag,-1.670420730214146
6493,1.5484,auto_renew_flag,-1.6305445748537064
4106,1.5506,auto_renew_flag,0.37043877338002995
752,1.5514,auto_renew_flag,0.38652189622322536
4972,1.5515,auto_renew_flag,0.40876124516383944
6035,1.5585,auto_renew_flag,0.32625356660316207
4572,1.5601,auto_renew_flag,0.44651870528360005
5834,1.5675,auto_renew_flag,0.2849819424579517
6217,1.5682,auto_renew_flag,0.3156480853276447
5079,1.569,auto_renew_flag,0.28548006107841717
317,1.5707,auto_renew_flag,0.4179623586649676
4787,1.573,auto_renew_flag,0.3425346688794377
6698,1.5732,auto_renew_flag,0.3789308238076293
6192,1.576,auto_renew_flag,0.42201512436123473
4465,1.5801,auto_renew_flag,0.20872267533979996
3238,1.5833,auto_renew_flag,0.37600850990988605
1312,1.5857,auto_renew_flag,0.41755466848058564
852,1.5875,auto_renew_flag,0.2660045624315628
732,1.5912,auto_renew_flag,0.32656486626884806
2703,1.5937,auto_renew_flag,-1.7933026577068327
6150,1.6014,auto_renew_flag,0.3608446412884377
3698,1.6055,auto_renew_flag,0.35015206944501975
3241,1.6063,auto_renew_flag,-1.65440632098554
4089,1.6092,auto_renew_flag,-1.78806166058201
1681,1.6115,auto_renew_flag,0.22726788383130486
5729,1.6129,auto_renew_flag,0.46917222967095634
178,1.6143,auto_renew_flag,-1.6166677724973189
1888,1.6147,auto_renew_flag,0.1740087593020788
739,1.6171,auto_renew_flag,-1.5794941516919108
4236,1.6209,auto_renew_flag,0.40157428544557827
5595,1.6214,auto_renew_flag,0.36743411570299034
4222,1.6225,auto_renew_flag,0.4118502533349124
5477,1.6225,auto_renew_flag,0.4048934944976556
6333,1.6259,auto_renew_flag,0.4753960103633892
3644,1.6303,auto_renew_flag,0.40091080518242705
1368,1.6308,auto_renew_flag,0.4138608042244865
3761,1.6366,auto_renew_flag,0.3196394817517687
1972,1.639,auto_renew_flag,0.4418329012021624
3198,1.6448,auto_renew_flag,0.34309736652949513
2930,1.6451,auto_renew_flag,0.3892932949136362
6404,1.6509,auto_renew_flag,0.42396009815255853
5383,1.6578,auto_renew_flag,0.4107778802137223
5065,1.6652,auto_renew_flag,-1.57337036120521
851,1.6677,auto_renew_flag,0.4003808417245282
4909,1.6692,auto_renew_flag,0.2632349890791412
4639,1.6733,auto_renew_flag,0.3597389374441027
2031,1.6737,auto_renew_flag,0.4565261739463682
3874,1.6768,auto_renew_flag,0.4128863448786114
3983,1.6777,auto_renew_flag,-1.5279349968524
560,1.6799,auto_renew_flag,-1.529546038848623
1944,1.6806,auto_renew_flag,0.33592646698884526
1666,1.6812,auto_renew_flag,0.34933120626477115
6228,1.6834,auto_renew_flag,-1.636764002504018
4673,1.6848,auto_renew_flag,0.376197179893219
6670,1.6871,auto_renew_flag,-1.4865213716027055
1775,1.6905,auto_renew_flag,0.30337192511271033
3010,1.6965,auto_renew_flag,0.3920392085497853
1511,1.6969,auto_renew_flag,0.29556297137564475
6097,1.6975,auto_renew_flag,0.32093240075238005
2095,1.6999,auto_renew_flag,0.433864817182103
2412,1.7067,auto_renew_flag,0.28842158584191674
7272,1.7092,auto_renew_flag,0.4163364483556683
5687,1.7128,auto_renew_flag,0.2973183131284498
1567,1.7185,auto_renew_flag,0.500161613700541
6132,1.7205,auto_renew_flag,0.1614989257870985
2780,1.7226,auto_renew_flag,0.4847403547720608
3127,1.7226,auto_renew_flag,-1.549404793150465
1893,1.7238,auto_renew_flag,0.4131740194198662
4640,1.7296,auto_renew_flag,0.4385760428818284
5003,1.7314,auto_renew_flag,0.385460967760081
7225,1.7394,auto_renew_flag,0.3808959054568651
2310,1.7446,auto_renew_flag,0.216215447112177
2431,1.7609,auto_renew_flag,0.3727710504197283
2478,1.7619,auto_renew_flag,0.49061786005152797
2883,1.7626,auto_renew_flag,0.3494773887588651
1628,1.7679,auto_renew_flag,0.31396628385778136
6189,1.7679,auto_renew_flag,0.4259612316827238
473,1.7749,auto_renew_flag,-1.7686077485104699
2871,1.7789,auto_renew_flag,0.2980408592309489
497,1.7797,auto_renew_flag,0.40992664199683837
2448,1.7812,auto_renew_flag,0.3925922824607841
5766,1.784,auto_renew_flag,0.39234152903059133
2994,1.7892,auto_renew_flag,0.1527678404749417
1395,1.7899,auto_renew_flag,0.36107485108099735
6855,1.7917,auto_renew_flag,0.27810591037645516
6016,1.7955,auto_renew_flag,-1.6883281386682651
5201,1.7956,auto_renew_flag,0.41312954861140316
2352,1.8046,auto_renew_flag,0.46882923902898394
6790,1.8065,auto_renew_flag,-1.6050118714589543
6475,1.8108,auto_renew_flag,0.4628771757463849
1608,1.8135,auto_renew_flag,0.30657842833332544
4752,1.8197,auto_renew_flag,0.3588917812023015
4645,1.8215,auto_renew_flag,0.4464895060948698
3226,1.8309,auto_renew_flag,0.4198907632310708
3860,1.837,auto_renew_flag,0.4936958515586345
290,1.8379,auto_renew_flag,0.32382597901604376
399,1.847,auto_renew_flag,0.4693122915539838
1308,1.8499,auto_renew_flag,0.3830887421137625
4157,1.8596,auto_renew_flag,-1.531139834194762
3875,1.8611,auto_renew_flag,0.39192596442923316
2586,1.8701,auto_renew_flag,0.36382615752442876
4111,1.8765,auto_renew_flag,0.44412303329944863
3002,1.8775,auto_renew_flag,0.34503694493574394
1062,1.8795,auto_renew_flag,0.35665296759033077
4326,1.8797,auto_renew_flag,0.29303066713520487
678,1.8856,auto_renew_flag,-1.6462234384297705
257,1.8904,auto_renew_flag,-1.5467203479793157
4245,1.8906,auto_renew_flag,0.2460747312319192
1345,1.8909,auto_renew_flag,0.30691987875971066
7167,1.8918,auto_renew_flag,0.341195824665061
7013,1.8954,auto_renew_flag,0.3519786020468629
2350,1.8958,auto_renew_flag,0.31610914763632164
1688,1.9001,auto_renew_flag,0.2808165147750086
3401,1.9021,auto_renew_flag,-1.7323806536221602
1625,1.905,auto_renew_flag,0.2289364021864571
4429,1.905,auto_renew_flag,0.43482003614241455
1435,1.911,auto_renew_flag,0.38751092361904227
3377,1.9205,auto_renew_flag,0.3695985462330007
685,1.9276,auto_renew_flag,-1.6398656206215023
3422,1.9282,auto_renew_flag,0.4312950968773883
2221,1.933,auto_renew_flag,0.29094954114751703
2962,1.9367,auto_renew_flag,0.415962692362531
6722,1.9444,auto_renew_flag,0.3616589227293816
2805,1.9456,auto_renew_flag,-1.5687365866675913
7009,1.9494,auto_renew_flag,0.4633977922166305
117,1.9531,auto_renew_flag,0.38583015543090116
1124,1.9571,auto_renew_flag,0.40522951475411967
57,1.9574,auto_renew_flag,0.3539667568309148
781,1.9578,auto_renew_flag,0.3288198359242971
4069,1.963,auto_renew_flag,0.23608171265406164
1268,1.9633,auto_renew_flag,0.3445042854728685
2677,1.9633,auto_renew_flag,0.3446907035862583
1979,1.966,auto_renew_flag,0.36426324313803254
215,1.9663,auto_renew_flag,0.44282997402266433
6548,1.9675,auto_renew_flag,0.28338167974664724
1169,1.968,auto_renew_flag,-1.7038609887127472
5685,1.9745,auto_renew_flag,0.2592343712517129
3122,1.9815,auto_renew_flag,0.41626895505786493
440,1.9822,auto_renew_flag,0.45598376234568905
671,1.9856,auto_renew_flag,0.43273542449919083
4432,1.9871,auto_renew_flag,0.44676995913085665
176,1.9877,auto_renew_flag,0.43365737744146415
5159,1.989,auto_renew_flag,0.4997665135580128
3288,1.9907,auto_renew_flag,0.35976208726675263
5400,1.9911,auto_renew_flag,0.4142892945063893
2605,1.9974,auto_renew_flag,0.3640689164948036
335,2.001,auto_renew_flag,-1.5474098265140008
5119,2.0011,auto_renew_flag,-1.6030206717316018
1258,2.0037,auto_renew_flag,-1.605969182481947
587,2.0046,auto_renew_flag,0.4183182401911597
2304,2.0066,auto_renew_flag,0.309374894434472
7097,2.0085,auto_renew_flag,-1.624493897936341
326,2.0097,auto_renew_flag,-1.6296044735970427
1406,2.0182,auto_renew_flag,0.28138163641041924
2264,2.0239,auto_renew_flag,0.24133029977329015
3035,2.0239,auto_renew_flag,-1.5949769333019774
754,2.0242,auto_renew_flag,0.3553203178662819
1935,2.0259,auto_renew_flag,0.3480745574521794
5598,2.0286,auto_renew_flag,0.446344034451207
1401,2.0313,auto_renew_flag,0.44992512693416387
4818,2.0343,auto_renew_flag,-1.5468863370634
1929,2.0384,auto_renew_flag,0.4246119468121928
2294,2.0391,auto_renew_flag,0.3660352113634247
88,2.0487,auto_renew_flag,0.2961210542097508
2446,2.0562,auto_renew_flag,-1.53258225056949
3573,2.0649,auto_renew_flag,-1.6193801273198052
5827,2.0702,auto_renew_flag,0.30876566143381223
933,2.071,auto_renew_flag,0.23080222358757857
4503,2.0716,auto_renew_flag,-1.5712426891992148
3596,2.0758,auto_renew_flag,0.30411998192211526
1484,2.0776,auto_renew_flag,0.44829009686493143
528,2.0785,auto_renew_flag,0.2677991851971717
7244,2.0829,auto_renew_flag,0.4322413838823144
4865,2.09,auto_renew_flag,-1.8789155737901047
2625,2.0911,auto_renew_flag,0.41165182060896355
884,2.093,auto_renew_flag,0.291049749520442
5858,2.0979,auto_renew_flag,-1.5438982634928937
4421,2.0982,auto_renew_flag,0.3245205869573315
7147,2.0987,auto_renew_flag,0.22016364949481082
3348,2.1036,auto_renew_flag,0.32851328817879283
50,2.1078,auto_renew_flag,0.37245917792097016
1865,2.1102,auto_renew_flag,0.29291982193263094
1564,2.1129,auto_renew_flag,0.3414201166964455
196,2.1143,auto_renew_flag,0.2772038866169351
818,2.1173,auto_renew_flag,-1.585559298794321
2567,2.1227,auto_renew_flag,0.24203657406728268
619,2.1283,auto_renew_flag,0.4039520050803371
7168,2.1302,auto_renew_flag,0.4056364066708876
2725,2.1318,auto_renew_flag,0.40975657115182695
6171,2.143,auto_renew_flag,-1.6036872252861383
1150,2.1435,auto_renew_flag,0.345508057665326
4753,2.1435,auto_renew_flag,0.36754607667384065
1479,2.147,auto_renew_flag,0.37104729676032105
2183,2.1518,auto_renew_flag,0.424853981702957
5919,2.1609,auto_renew_flag,0.2527449516119626
6555,2.161,auto_renew_flag,0.3049274581078008
4126,2.1682,auto_renew_flag,0.3974945549360072
7230,2.1708,auto_renew_flag,0.3361338475076858
839,2.172,auto_renew_flag,0.2991890871301706
7388,2.172,auto_renew_flag,0.3981390116622424
2175,2.174,auto_renew_flag,0.27677716203386166
94,2.1871,auto_renew_flag,0.34690360582225804
4509,2.1895,auto_renew_flag,-1.6625226971031932
67,2.192,auto_renew_flag,0.34407462427176816
6345,2.1923,auto_renew_flag,0.41318078533266345
7036,2.1977,auto_renew_flag,0.41939305751259487
1912,2.199,auto_renew_flag,0.30685748114475314
2627,2.2103,auto_renew_flag,0.39220406682417713
6818,2.2104,auto_renew_flag,0.32029655484856545
2397,2.2115,auto_renew_flag,0.36692201094519195
2169,2.2127,auto_renew_flag,-1.5708451014643428
6039,2.2205,auto_renew_flag,0.4429289817569523
5981,2.2207,auto_renew_flag,0.3197542602592842
2872,2.2275,auto_renew_flag,-1.6678756885009345
253,2.229,auto_renew_flag,0.19109636537145983
648,2.2318,auto_renew_flag,-1.5977437066823275
1500,2.232,auto_renew_flag,0.29772976467214624
663,2.2357,auto_renew_flag,-1.713407915611047
5794,2.2395,auto_renew_flag,0.3774189378336415
6144,2.2546,auto_renew_flag,0.3144963328962411
2584,2.2553,auto_renew_flag,0.34798803793553246
5968,2.2588,auto_renew_flag,0.3533754513124469
3026,2.2593,auto_renew_flag,-1.6992791453243428
333,2.2597,auto_renew_flag,0.17849286972285672
422,2.2692,auto_renew_flag,0.38061292893179927
4615,2.2732,auto_renew_flag,0.351844328116063
5280,2.2752,auto_renew_flag,0.23569215033894933
968,2.2757,auto_renew_flag,-1.553968635899827
3005,2.2769,auto_renew_flag,0.3169304192081285
2098,2.2786,auto_renew_flag,0.40649577414419896
2320,2.2825,auto_renew_flag,-1.7150124284523132
1036,2.2853,auto_renew_flag,0.3640241995388521
5120,2.2868,auto_renew_flag,0.30239097560545614
1092,2.287,auto_renew_flag,-1.623482919339502
2911,2.2892,auto_renew_flag,0.46156647681436613
897,2.2903,auto_renew_flag,0.30134204473417475
3851,2.2928,auto_renew_flag,-1.59462544990473
2017,2.2952,auto_renew_flag,0.33447106249811626
4159,2.2957,auto_renew_flag,-1.6005921572251494
369,2.2969,auto_renew_flag,0.2922966359671403
7018,2.307,auto_renew_flag,0.3716306528154695
3652,2.3089,auto_renew_flag,-1.6315890746924
743,2.3111,auto_renew_flag,0.22700823346326862
3554,2.3228,auto_renew_flag,0.331035945165623
5700,2.3231,auto_renew_flag,0.32448600694603347
6789,2.3246,auto_renew_flag,0.33544095383818484
5606,2.3275,auto_renew_flag,0.2864029588845717
1753,2.3341,auto_renew_flag,-1.6636299789748357
1811,2.3345,auto_renew_flag,-1.7435988394605246
6041,2.3448,auto_renew_flag,-1.5443827774160674
5458,2.3473,auto_renew_flag,0.3741208607055189
942,2.3524,auto_renew_flag,0.28099895930761637
4911,2.3548,auto_renew_flag,0.3682227573871808
1982,2.3554,auto_renew_flag,0.16100015453398958
1529,2.3612,auto_renew_flag,0.3046665000109348
4982,2.3613,auto_renew_flag,0.20120339780340793
7184,2.3644,auto_renew_flag,0.38097623590278257
5798,2.3673,auto_renew_flag,0.3206180342549963
7321,2.3701,auto_renew_flag,0.40595657681711855
1798,2.3727,auto_renew_flag,0.4422662158180028
5287,2.3765,auto_renew_flag,0.40054657890981776
2366,2.3771,auto_renew_flag,-1.6785572129797695
896,2.3926,auto_renew_flag,0.2883596655551606
5180,2.3948,auto_renew_flag,0.31778579447277494
7158,2.3984,auto_renew_flag,0.33070023387225295
3501,2.3988,auto_renew_flag,0.26885323628583674
4774,2.3989,auto_renew_flag,0.3549462799256107
2208,2.4078,auto_renew_flag,0.42419229677878817
892,2.4095,auto_renew_flag,0.38523280431340046
920,2.4122,auto_renew_flag,0.266422832233068
4252,2.4128,auto_renew_flag,0.3391890816335097
4057,2.415,auto_renew_flag,0.23345488822335184
89,2.4172,auto_renew_flag,0.3527304190570181
5646,2.4219,auto_renew_flag,0.3367215788560909
1454,2.4239,auto_renew_flag,0.39372709267563255
3666,2.424,auto_renew_flag,0.18489012259443705
4271,2.4299,auto_renew_flag,0.3234355210498396
4259,2.4313,auto_renew_flag,0.2740844896775333
4543,2.433,auto_renew_flag,0.3297675172592192
4816,2.4342,auto_renew_flag,0.31557827090618834
2068,2.4362,auto_renew_flag,0.330894188293644
7469,2.4422,auto_renew_flag,0.3124391813914118
2965,2.4435,auto_renew_flag,-1.7477012448938054
1898,2.4454,auto_renew_flag,0.22998940974464369
1621,2.451,auto_renew_flag,-1.7171504304838177
4515,2.452,auto_renew_flag,0.35835349643910375
272,2.4538,auto_renew_flag,0.38130656164609644
1396,2.4548,auto_renew_flag,0.3573865212382229
2740,2.4599,auto_renew_flag,0.35793343922593274
2887,2.4667,auto_renew_flag,0.2986415301498883
27,2.4683,auto_renew_flag,0.2780314560858758
4485,2.4684,auto_renew_flag,0.3160606458082925
7452,2.4684,auto_renew_flag,0.29051319394533764
5690,2.4716,auto_renew_flag,0.26123785396960647
4309,2.4793,auto_renew_flag,0.2941724968886151
7055,2.4845,auto_renew_flag,0.2390436922127156
3576,2.4865,auto_renew_flag,0.2918360019849899
5553,2.4922,auto_renew_flag,0.1521972552753151
5303,2.4929,auto_renew_flag,-1.6298420808635083
3647,2.4984,auto_renew_flag,0.31017943436877377
62,2.4993,auto_renew_flag,-1.740542786599723
2321,2.5019,auto_renew_flag,0.3222590232797786
6281,2.5079,auto_renew_flag,0.4139198549415031
3112,2.5127,auto_renew_flag,0.39575758156241186
3688,2.5155,auto_renew_flag,-1.776122709333229
3859,2.5186,auto_renew_flag,0.3814104038797022
4910,2.5281,auto_renew_flag,0.2874202596706006
1398,2.5302,auto_renew_flag,0.30167911204573417
969,2.5351,auto_renew_flag,0.153369283875009
1182,2.5403,auto_renew_flag,0.3893320133593476
6419,2.5425,auto_renew_flag,0.2899539564330127
2688,2.544,auto_renew_flag,0.300238250765762
7290,2.5441,auto_renew_flag,-1.6634913254874228
6202,2.5454,auto_renew_flag,0.44443352979196704
157,2.5466,auto_renew_flag,0.302401613814377
43,2.5495,auto_renew_flag,0.22437109753515588
4517,2.5585,auto_renew_flag,0.39517146195526337
599,2.5587,auto_renew_flag,0.3137452097486584
620,2.5593,auto_renew_flag,-1.731198364602056
7163,2.5612,auto_renew_flag,0.33204152400052733
4763,2.564,auto_renew_flag,-1.7298906099762983
1993,2.5704,auto_renew_flag,0.2595386655692791
7329,2.5714,auto_renew_flag,0.3254678336127112
5372,2.5734,auto_renew_flag,0.16415850715953237
4869,2.5746,auto_renew_flag,0.30849531278752224
3430,2.5771,auto_renew_flag,0.38727153870528924
